frame,dir,touch,is_oos,rolling,triggered,delay,rr_trigger,we,R,label,MFE,MAE,p025,p05
1H,LONG,2025-07-09 03:00:00+00:00,True,True,True,10,1.5117862520305425,60.160901230072994,3.0,TP3,20.485813854231456,0.49936283207300797,0.0,0.0
1H,LONG,2025-07-09 08:00:00+00:00,True,True,True,0,2.292626380453611,56.99083213502639,3.0,TP3,27.114455631446173,0.5442453564124471,0.0,10.0
1H,LONG,2025-07-12 12:45:00+00:00,True,True,True,0,2.0933641868360695,47.77766002705246,3.0,TP3,9.383510749863376,1.690453196398091,0.0,5.0
1H,SHORT,2025-07-13 00:00:00+00:00,True,True,True,0,2.0810926168391437,26.033138210083983,-1.0,SL,3.810930109584398,12.851608479131292,0.0,5.0
1H,LONG,2025-07-15 03:00:00+00:00,True,True,False,999,,61.67257667991703,-1.0,SL,9.183053478328087,5.56306965990968,,
1H,LONG,2025-07-15 01:45:00+00:00,True,True,False,999,,57.72665010317019,-1.0,SL,4.477859837391274,4.817854784246198,,
1H,LONG,2025-07-14 15:00:00+00:00,True,True,False,999,,63.87924692765662,-1.0,SL,0.7172656939720994,6.214712078602481,,
1H,SHORT,2025-07-15 13:30:00+00:00,True,True,True,3,1.2803134514456167,46.788113633544455,-1.0,SL,2.913469175934045,3.196409627120835,0.0,0.0
1H,SHORT,2025-07-16 04:15:00+00:00,True,True,False,999,,37.94510881260111,-1.0,SL,0.7833357650257916,3.70588617496947,,
1H,LONG,2025-07-17 01:30:00+00:00,True,True,True,2,2.851486563576616,77.24482240159651,-1.0,SL,3.158112530681895,1.835906867992446,14.0,16.0
1H,LONG,2025-07-17 16:30:00+00:00,True,True,True,1,2.7527013729965777,69.7104008552592,-1.0,SL,2.2464668814872875,1.5336566293594085,1.0,4.0
1H,LONG,2025-07-18 07:45:00+00:00,True,True,False,999,,56.69489777612273,-1.0,SL,0.45994287024330877,2.81870177557394,,
1H,SHORT,2025-07-20 14:00:00+00:00,True,True,True,11,2.9738385066795576,52.595688142361226,-1.0,SL,2.660464065286629,1.7333786998395344,1.0,3.0
1H,SHORT,2025-07-19 08:00:00+00:00,True,True,True,0,2.233834323250485,43.25413974701604,-1.0,SL,3.878272082799892,2.588009399999273,1.0,25.0
1H,SHORT,2025-07-19 20:00:00+00:00,True,True,True,1,2.439018771098251,72.83394530472232,-1.0,SL,4.500473813514897,4.606896205037872,0.0,2.0
1H,SHORT,2025-07-20 12:00:00+00:00,True,True,True,1,2.040177210444991,75.40022376189741,-1.0,SL,5.553118659464817,6.3888991439923295,0.0,39.0
1H,SHORT,2025-07-21 02:00:00+00:00,True,True,False,999,,68.82607774786136,-1.0,SL,3.0743053772715823,3.5928514924130663,,
1H,LONG,2025-07-21 15:30:00+00:00,True,True,False,999,,42.45014149979147,-1.0,SL,2.6494884606569586,3.5355216312624784,,
1H,SHORT,2025-07-22 06:15:00+00:00,True,True,False,999,,55.28978904970134,-1.0,SL,2.9645355487548932,3.121454209246688,,
1H,LONG,2025-07-23 09:00:00+00:00,True,True,True,5,2.706776052232031,58.994286077835795,-1.0,SL,1.4178330995461121,3.7638048048515884,3.0,22.0
1H,LONG,2025-07-23 03:00:00+00:00,True,True,False,999,,66.67855850714975,-1.0,SL,0.5059939711262913,5.602468395803061,,
1H,SHORT,2025-07-23 22:15:00+00:00,True,True,False,999,,46.708438309800506,-1.0,SL,4.9129639962409914,1.562186756548466,,
1H,LONG,2025-07-24 21:00:00+00:00,True,True,False,999,,53.726315824007436,-1.0,SL,1.0522687916873492,4.48554963851328,,
1H,SHORT,2025-07-25 19:30:00+00:00,True,True,True,1,2.2825612056161555,66.86639683879903,-1.0,SL,0.36178318870838794,3.5684533366729547,0.0,
1H,LONG,2025-07-28 17:15:00+00:00,True,True,True,0,1.5223081491556363,46.20250052667241,-1.0,SL,3.984259291236352,5.670796193593168,0.0,0.0
1H,LONG,2025-07-27 12:15:00+00:00,True,True,True,2,2.3163703919653154,48.71666243245494,3.0,TP3,6.042956170323037,3.612659954590538,0.0,1.0
1H,LONG,2025-07-28 07:30:00+00:00,True,True,True,2,1.959948304637314,67.04207758306978,-1.0,SL,1.188288705470327,7.0779476869597815,0.0,0.0
1H,SHORT,2025-07-29 03:30:00+00:00,True,True,False,999,,57.67221666527061,-1.0,SL,6.4450244276303765,1.2283993490392453,,
1H,SHORT,2025-07-30 08:45:00+00:00,True,True,True,1,2.1497368917868105,28.86392088122582,3.0,TP3,6.907380602415288,0.5525553549193476,0.0,2.0
1H,SHORT,2025-07-30 14:30:00+00:00,True,True,False,999,,66.89970246242045,-1.0,SL,9.713366549093609,1.7011281685046618,,
1H,LONG,2025-07-31 13:30:00+00:00,True,True,True,0,1.8147609118389112,36.2615690235762,-1.0,SL,1.3079633005312423,9.637354381917516,0.0,0.0
1H,SHORT,2025-08-01 16:00:00+00:00,True,True,True,1,2.584697540349448,76.09756788153396,3.0,TP3,4.058184633233405,0.0024401908553372213,1.0,1.0
1H,SHORT,2025-08-03 18:15:00+00:00,True,True,True,6,2.6715993345160136,52.430548763920726,-1.0,SL,2.098627135324906,1.6206275202930922,1.0,143.0
1H,SHORT,2025-08-03 10:45:00+00:00,True,True,True,5,2.3202207832269925,64.0846241670524,-1.0,SL,2.0892648559263916,3.1980375735133086,0.0,194.0
1H,LONG,2025-08-05 12:30:00+00:00,True,True,False,999,,31.10155992912907,-1.0,SL,8.706134296755733,2.169375374153836,,
1H,LONG,2025-08-04 05:15:00+00:00,True,True,True,1,2.8891390771003373,44.280879377329676,3.0,TP3,3.2822266751071862,3.5074255686006586,1.0,5.0
1H,LONG,2025-08-05 03:00:00+00:00,True,True,False,999,,57.61879009643286,-1.0,SL,6.521528399670684,3.7927233496228077,,
1H,LONG,2025-08-05 12:15:00+00:00,True,True,False,999,,36.81455280747077,-1.0,SL,3.3691143919380817,2.1521809930749103,,
1H,SHORT,2025-08-06 05:00:00+00:00,True,True,True,14,2.0922392053005123,55.00531391385527,-1.0,SL,0.9641041701904901,6.446382809797596,0.0,20.0
1H,LONG,2025-08-07 04:45:00+00:00,True,True,True,1,2.8337791287403093,62.64637731852908,3.0,TP3,5.693643388683951,0.08115604909569253,1.0,4.0
1H,LONG,2025-08-08 06:00:00+00:00,True,True,True,0,2.4510344234277675,74.10827180174438,3.0,TP3,10.094793130267945,0.9711638437490004,1.0,5.0
1H,LONG,2025-08-08 14:00:00+00:00,True,True,False,999,,60.8370500421296,-1.0,SL,12.24403351910702,1.5724735829138174,,
1H,LONG,2025-08-09 18:45:00+00:00,True,True,True,0,2.7058284313174896,67.30884125988695,3.0,TP3,14.463984143938136,0.48398616178311826,1.0,7.0
1H,SHORT,2025-08-09 20:30:00+00:00,True,True,True,1,2.894361948550893,29.78932248922699,-1.0,SL,0.8395486399895598,12.103200765465399,2.0,2.0
1H,LONG,2025-08-10 20:15:00+00:00,True,True,True,5,2.404676523908184,53.41307921604069,3.0,TP3,10.111476819716993,0.26059180993665915,0.0,1.0
1H,LONG,2025-08-11 11:30:00+00:00,True,True,False,999,,68.47243844904324,-1.0,SL,6.0609105386145155,3.5069870417244022,,
1H,SHORT,2025-08-12 13:30:00+00:00,True,True,True,0,1.039784677036883,26.664388401633893,-1.0,SL,3.4206460186305017,7.59136469464723,0.0,0.0
1H,SHORT,2025-08-13 04:00:00+00:00,True,True,True,2,2.475451558864198,29.37198615916895,-1.0,SL,3.391072526229291,6.2328618707834345,1.0,4.0
1H,LONG,2025-08-14 12:30:00+00:00,True,True,False,999,,81.79815541194878,-1.0,SL,1.2608618293489304,4.2328784064145974,,
1H,LONG,2025-08-14 05:45:00+00:00,True,True,False,999,,58.10577222371258,-1.0,SL,0.5665936089707422,6.855548879794525,,
1H,SHORT,2025-08-15 11:00:00+00:00,True,True,True,6,1.6476442649025347,46.22646020443319,3.0,TP3,6.4719174328133855,0.19909609618517665,0.0,0.0
1H,SHORT,2025-08-17 04:45:00+00:00,True,True,True,10,2.97331739444189,44.88572885241751,3.0,TP3,7.953557821429065,0.9616220118006478,38.0,46.0
1H,SHORT,2025-08-16 12:30:00+00:00,True,True,True,5,2.7991475137177995,62.20818948282135,-1.0,SL,6.3342623311331785,1.8244738790242567,25.0,33.0
1H,SHORT,2025-08-17 02:45:00+00:00,True,True,True,1,2.368973919838093,72.908603126396,-1.0,SL,14.347724498206585,2.754995021054705,0.0,63.0
1H,LONG,2025-08-17 16:30:00+00:00,True,True,False,999,,47.51199974853676,-1.0,SL,0.6074605724375304,17.44277482313997,,
1H,SHORT,2025-08-18 15:45:00+00:00,True,True,True,2,2.8966430380233876,64.3130684889397,-1.0,SL,7.068101794108127,1.8061648368112952,1.0,33.0
1H,SHORT,2025-08-20 21:00:00+00:00,True,True,True,0,2.7007111707388187,59.287278508144546,-1.0,SL,1.951333940156821,2.0533266013104434,1.0,32.0
1H,SHORT,2025-08-20 10:00:00+00:00,True,True,True,0,2.304551475055233,51.513383930305324,-1.0,SL,3.789592563792046,6.536847852776332,0.0,5.0
1H,SHORT,2025-08-21 05:45:00+00:00,True,True,True,1,1.7700572571018982,56.27129610610988,-1.0,SL,2.8025284909850656,4.092851391895062,0.0,5.0
1H,SHORT,2025-08-22 02:15:00+00:00,True,True,True,4,2.5987465097611073,63.23688926434029,-1.0,SL,3.799805744517075,5.733148454985945,1.0,2.0
1H,SHORT,2025-08-22 14:00:00+00:00,True,True,False,999,,53.146315494281744,-1.0,SL,4.233665797826338,7.892223175292132,,
1H,LONG,2025-08-23 02:30:00+00:00,True,True,True,5,2.8359312076093306,44.81626192193565,-1.0,SL,0.8987181823187718,9.447332072723706,1.0,3.0
1H,LONG,2025-08-24 01:00:00+00:00,True,True,True,2,1.6800545420452349,50.81389562458253,-1.0,SL,0.94948642984234,16.464678755255747,0.0,1.0
1H,SHORT,2025-08-25 15:15:00+00:00,True,True,True,13,2.528084223204557,71.9773142435132,3.0,TP3,4.738586515926513,1.3375835602758768,2.0,3.0
1H,SHORT,2025-08-26 19:15:00+00:00,True,True,True,7,2.973286348990295,62.02684607034384,-1.0,SL,2.0639343115491102,1.5180315567182974,41.0,233.0
1H,SHORT,2025-08-26 14:15:00+00:00,True,True,True,3,2.376518932793816,71.18317479296799,-1.0,SL,2.621559645438923,3.8155782230760726,1.0,2.0
1H,LONG,2025-08-27 06:45:00+00:00,True,True,True,13,2.6919606262367646,20.182163923512192,3.0,TP3,3.5586974748682385,5.386254644174799,1.0,7.0
1H,LONG,2025-08-27 20:15:00+00:00,True,True,True,0,0.8979613728883119,53.78116688581038,3.0,TP3,3.1549502336686763,5.842600669257277,0.0,0.0
1H,LONG,2025-08-28 17:00:00+00:00,True,True,True,1,2.0053079789454413,40.44921361453053,-1.0,SL,0.5524429488948793,5.683910721964315,0.0,5.0
1H,SHORT,2025-08-31 01:45:00+00:00,True,True,True,1,2.66168694360936,60.77312139401553,-1.0,SL,2.6911458370193366,2.85761285570017,2.0,8.0
1H,SHORT,2025-08-30 10:15:00+00:00,True,True,True,1,2.0691594766230064,53.83911071466956,-1.0,SL,2.4029381609822664,3.5293758643826156,0.0,8.0
1H,SHORT,2025-08-30 23:15:00+00:00,True,True,False,999,,55.810872808554656,-1.0,SL,3.3709148173852665,7.344679801529764,,
1H,LONG,2025-08-31 23:00:00+00:00,True,True,False,999,,44.95278505940039,-1.0,SL,7.43726740995693,2.771871374175054,,
1H,SHORT,2025-09-01 07:15:00+00:00,True,True,False,999,,73.4068495512205,-1.0,SL,0.9680358868308266,4.606985088008205,,
1H,LONG,2025-09-01 20:30:00+00:00,True,True,True,1,2.4011319270536244,37.45095860609186,-1.0,SL,6.079009222938414,2.119868154805185,1.0,11.0
1H,LONG,2025-09-02 12:15:00+00:00,True,True,True,5,1.4182736083110028,46.36596406295405,1.8495212066705662,OPEN,2.0743204130095725,0.5309347626390483,0.0,0.0
1H,LONG,2025-09-02 18:45:00+00:00,True,True,True,0,2.1896494148787924,44.590036934712984,0.561783414252332,OPEN,1.7656924306877293,0.46610942701027425,0.0,5.0
1H,LONG,2025-09-04 05:00:00+00:00,True,True,True,16,2.9491484897948697,41.0666227164172,-1.0,SL,4.0583840607222355,2.389870369681687,4.0,4.0
1H,LONG,2025-09-04 02:15:00+00:00,True,True,True,1,2.650911947791848,62.81633508270784,-1.0,SL,2.711127443107896,3.240145305184541,0.0,113.0
1H,SHORT,2025-09-04 22:45:00+00:00,True,True,False,999,,55.68504739099325,-1.0,SL,2.049205660042767,3.7003269335357114,,
1H,LONG,2025-09-05 14:15:00+00:00,True,True,False,999,,62.28443472663003,-1.0,SL,1.5071335675633486,2.6591902825047766,,
1H,SHORT,2025-09-07 08:15:00+00:00,True,True,True,5,2.7778556287619276,32.00123877017984,-1.0,SL,0.8231086491861329,4.722372035064796,1.0,61.0
1H,SHORT,2025-09-07 01:45:00+00:00,True,True,True,1,2.7058923250118516,40.654845087308864,-1.0,SL,0.26319749862131797,5.945938808163939,1.0,
1H,LONG,2025-09-08 00:45:00+00:00,True,True,True,1,2.8772664466567344,69.79023996132356,3.0,TP3,8.341617487356666,0.6005493760069696,2.0,6.0
1H,LONG,2025-09-08 04:00:00+00:00,True,True,True,0,2.799197439465355,63.82147995977606,3.0,TP3,7.794878983293455,0.6246383492228974,2.0,12.0
1H,LONG,2025-09-09 00:15:00+00:00,True,True,False,999,,66.70334458679322,-1.0,SL,9.00901872852357,2.2776078342124904,,
1H,LONG,2025-09-09 14:30:00+00:00,True,True,False,999,,60.57498064097811,-1.0,SL,5.582659436027154,1.3935874627450344,,
1H,SHORT,2025-09-10 06:15:00+00:00,True,True,True,2,2.9474800342994243,40.97388873314995,-1.0,SL,0.27887006043999696,4.1565948334633935,,
1H,LONG,2025-09-11 12:30:00+00:00,True,True,True,3,2.715261600332844,58.98210060607925,3.0,TP3,6.203395525706524,0.5953184503609451,1.0,1.0
1H,LONG,2025-09-12 09:15:00+00:00,True,True,True,2,2.116365709726006,55.47685559560214,3.0,TP3,3.605880225434453,0.5176564492098571,0.0,10.0
1H,LONG,2025-09-13 16:15:00+00:00,True,True,True,5,2.686301491063706,74.6634761672796,-1.0,SL,2.034123783405534,1.6180739915237872,3.0,9.0
1H,LONG,2025-09-13 13:45:00+00:00,True,True,True,2,1.870604072926651,49.33241869530054,-1.0,SL,2.6431553426659247,3.3437366179096095,0.0,0.0
1H,LONG,2025-09-14 01:00:00+00:00,True,True,True,1,2.6236285783483995,55.365704916910715,-1.0,SL,1.7468989956395296,1.9803909306879166,1.0,3.0
1H,LONG,2025-09-14 11:30:00+00:00,True,True,False,999,,54.4738518096965,-1.0,SL,4.044251635990059,3.8380395403858487,,
1H,SHORT,2025-09-15 04:15:00+00:00,True,True,False,999,,42.16849328467609,-1.0,SL,2.2556780902076907,4.3855438887593,,
1H,SHORT,2025-09-15 18:45:00+00:00,True,True,True,1,2.6774754289838576,60.71670084515163,-1.0,SL,0.43940755860374614,1.7189280443530113,37.0,
1H,SHORT,2025-09-16 02:15:00+00:00,True,True,True,1,2.24904188950894,31.213591464789253,-1.0,SL,1.1306751819616518,5.469197722525982,0.0,7.0
1H,LONG,2025-09-17 14:30:00+00:00,True,True,True,1,2.279916382081402,66.13430619334297,3.0,TP3,3.1015752767129547,0.9422976232644726,0.0,3.0
1H,LONG,2025-09-17 04:30:00+00:00,True,True,True,1,2.6235354716529993,63.32944308698652,-1.0,SL,3.5416833480766985,3.4002853198031473,0.0,1.0
1H,LONG,2025-09-19 14:45:00+00:00,True,True,False,999,,25.79437170541321,-1.0,SL,0.06967933779321316,3.2046059177679673,,
1H,LONG,2025-09-18 23:00:00+00:00,True,True,True,1,2.961008830849128,59.44313068810906,-1.0,SL,1.1473625831566445,3.036498441697013,1.0,2.0
1H,SHORT,2025-09-20 07:45:00+00:00,True,True,True,1,2.1216182918384425,34.12935025118203,3.0,TP3,12.407958521776827,0.44170182081285597,0.0,3.0
1H,SHORT,2025-09-20 21:15:00+00:00,True,True,True,2,2.211132349668431,37.855660438588174,3.0,TP3,15.795485978608335,0.3426135805474455,0.0,7.0
1H,SHORT,2025-09-21 07:30:00+00:00,True,True,True,2,2.1260952701268008,59.228842148046084,3.0,TP3,23.50614297362468,0.6015257660883554,0.0,1.0
1H,SHORT,2025-09-23 05:15:00+00:00,True,True,True,2,2.487900948071563,75.2048387074718,-1.0,SL,6.875903539754658,1.9825146622031375,35.0,37.0
1H,SHORT,2025-09-24 10:00:00+00:00,True,True,True,1,1.9650590634543117,66.6656533522723,-1.0,SL,8.019775514381427,2.08213847041889,0.0,62.0
1H,SHORT,2025-09-24 05:15:00+00:00,True,True,False,999,,75.58179827160795,-1.0,SL,6.064193421209848,2.72621187741772,,
1H,LONG,2025-09-25 00:45:00+00:00,True,True,True,1,1.7330414216444674,49.366673939634296,-1.0,SL,0.6794366249806769,8.334235035947755,0.0,0.0
1H,SHORT,2025-09-26 13:45:00+00:00,True,True,True,1,1.5985256647174653,73.35487300220386,-1.0,SL,1.437360422094794,5.611952239785084,0.0,0.0
1H,SHORT,2025-09-27 03:15:00+00:00,True,True,True,13,2.7780941307365605,53.73608164856872,-1.0,SL,0.8272175704032392,9.85959323268051,4.0,10.0
1H,SHORT,2025-09-27 15:45:00+00:00,True,True,True,1,2.181766385608872,62.61331080353714,-1.0,SL,0.6985827831826888,15.503485375682455,0.0,5.0
1H,LONG,2025-09-28 09:00:00+00:00,True,True,True,1,2.9443837194431026,45.171013466927434,-1.0,SL,31.113565086322588,1.1482825853713914,1.0,1.0
1H,LONG,2025-09-30 07:30:00+00:00,True,True,True,1,2.6581276297777214,55.62471973433212,-1.0,SL,16.068593620233145,2.186560667357928,0.0,45.0
1H,LONG,2025-10-03 08:15:00+00:00,True,True,True,0,1.8977865567433099,55.99232288275745,3.0,TP3,7.588619310767266,0.1082629845652251,0.0,1.0
1H,LONG,2025-10-04 11:15:00+00:00,True,True,True,0,2.2863953790058638,51.03833595307198,3.0,TP3,7.654862840652042,0.8789560167525418,0.0,7.0
1H,LONG,2025-10-06 00:45:00+00:00,True,True,True,1,1.8757924745975472,52.487747845676665,3.0,TP3,3.3470873850605267,2.7218600446518044,0.0,0.0
1H,LONG,2025-10-07 07:15:00+00:00,True,True,True,4,2.9000793931073114,70.42909720406767,-1.0,SL,2.3106518382807066,6.117423663275069,1.0,2.0
1H,LONG,2025-10-07 00:00:00+00:00,True,True,True,0,2.591631470686515,55.14478817020918,-1.0,SL,0.6297716818250352,6.7611023684143445,2.0,4.0
1H,LONG,2025-10-07 13:30:00+00:00,True,True,False,999,,62.94875528639906,-1.0,SL,0.3431278489833525,4.2243476820581485,,
1H,SHORT,2025-10-08 08:30:00+00:00,True,True,True,1,2.1805962176617144,47.46475008255399,-1.0,SL,24.51290438148686,1.8840434394319152,0.0,19.0
1H,SHORT,2025-10-08 16:00:00+00:00,True,True,False,999,,50.5749389824698,-1.0,SL,19.970275398726447,1.7868113085304826,,
1H,SHORT,2025-10-09 11:15:00+00:00,True,True,False,999,,44.08091698206777,-1.0,SL,19.19974806212453,1.029828055608256,,
1H,SHORT,2025-10-10 13:30:00+00:00,True,True,True,1,1.9929883730849365,56.76705569389798,3.0,TP3,12.69827704567605,0.20981684490022562,0.0,0.0
1H,SHORT,2025-10-10 05:45:00+00:00,True,True,True,4,2.328401857940271,61.71863386515235,-1.0,SL,25.722380296847273,1.3218400883359067,0.0,3.0
1H,SHORT,2025-10-12 22:00:00+00:00,True,False,True,1,2.282452604873644,49.14930022237247,2.1688561814566514,OPEN,2.7342670871428267,0.12934418087984315,0.0,22.0
1H,SHORT,2025-10-12 15:00:00+00:00,True,True,False,999,,55.748160602138135,-1.0,SL,2.320605379844283,2.12002872794028,,
1H,LONG,2025-10-13 11:15:00+00:00,True,True,True,1,2.3180328767548652,48.96294655834044,-1.0,SL,1.870269327445335,4.114636944173363,0.0,2.0
1H,LONG,2025-10-14 01:00:00+00:00,True,True,False,999,,35.63967667050099,-1.0,SL,0.44353358797087394,7.18436611269301,,
1H,SHORT,2025-10-14 15:45:00+00:00,True,True,True,4,2.3439501661150177,80.71387632849162,-1.0,SL,8.873339703763527,1.1108506007133958,0.0,1.0
1H,SHORT,2025-10-15 08:00:00+00:00,True,True,True,5,2.6515576361540565,50.86737256647591,3.0,TP3,9.174403471833582,0.8338057726955542,1.0,5.0
1H,SHORT,2025-10-16 05:30:00+00:00,True,True,True,1,1.73640332766516,61.16512880341059,3.0,TP3,8.918008144538735,0.7683619589538702,0.0,0.0
1H,SHORT,2025-10-17 18:00:00+00:00,True,True,True,2,2.662685840178021,75.82568002320633,-1.0,SL,0.5711035113206598,3.7398211627245783,1.0,155.0
1H,SHORT,2025-10-18 05:45:00+00:00,True,True,True,8,2.5866279251907236,54.86791890829959,-1.0,SL,0.7478117693486177,5.224604182579144,35.0,98.0
1H,SHORT,2025-10-18 17:15:00+00:00,True,True,True,1,2.628464135669003,65.56480889105144,-1.0,SL,1.1600902227100338,10.852416607004308,52.0,59.0
1H,LONG,2025-10-19 05:15:00+00:00,True,True,False,999,,34.05326928015772,-1.0,SL,14.30546163955411,1.7887298262467264,,
1H,LONG,2025-10-20 00:00:00+00:00,True,True,True,3,2.9552877461533646,41.58331970669866,3.0,TP3,8.251353170217897,2.282995102447932,1.0,6.0
1H,LONG,2025-10-20 17:30:00+00:00,True,True,True,1,1.6359972986151774,42.20716347486746,-1.0,SL,5.8547812064574885,5.0912271765171075,0.0,0.0
1H,SHORT,2025-10-21 12:15:00+00:00,True,True,True,2,1.9269798950646726,80.20554437050579,-1.0,SL,3.4091127425791083,6.3070707869397085,0.0,1.0
1H,SHORT,2025-10-23 06:15:00+00:00,True,True,True,3,2.9872945073963817,58.70512649335018,-0.7096142661970999,OPEN,0.43888693776002186,0.9094879811889875,8.0,
1H,SHORT,2025-10-23 03:15:00+00:00,True,True,True,1,2.4477981295178437,68.87432623134313,-1.0,SL,0.24778660521109552,3.168725582445433,,
1H,LONG,2025-10-24 14:15:00+00:00,True,True,True,1,2.3798178247190056,61.84716012329348,3.0,TP3,8.366064725867268,0.2903416031225401,0.0,2.0
1H,LONG,2025-10-24 21:00:00+00:00,True,True,True,1,2.024508382658878,53.12118544394644,3.0,TP3,6.355645424188046,0.006095346418800476,0.0,0.0
1H,LONG,2025-10-25 21:00:00+00:00,True,True,True,3,2.373602020656597,62.12713944196538,3.0,TP3,12.084490478522511,0.3671755447700842,2.0,3.0
1H,LONG,2025-10-26 21:15:00+00:00,True,True,False,999,,54.44655818604734,3.0,TP3,8.1061145535191,8.580369265756232,,
1H,LONG,2025-10-27 20:45:00+00:00,True,True,False,999,,75.19063444842699,-1.0,SL,2.5295232073138383,12.536351797125777,,
1H,LONG,2025-10-28 11:45:00+00:00,True,True,True,3,2.9546658413404305,64.74662967549352,-1.0,SL,1.9302935983867215,8.871932412475633,2.0,2.0
1H,SHORT,2025-10-29 12:00:00+00:00,True,True,True,1,1.9065238634634885,29.682089867307003,3.0,TP3,10.774694462040621,0.48951299979660073,0.0,5.0
1H,SHORT,2025-10-31 14:45:00+00:00,True,True,True,1,2.581660043179252,38.32236158422987,3.0,TP3,4.074148537945807,0.35486761569642983,0.0,1.0
1H,SHORT,2025-10-31 00:15:00+00:00,True,True,False,999,,50.854111733775795,-1.0,SL,0.2564950340044807,2.5680272835381293,,
1H,SHORT,2025-10-31 18:30:00+00:00,True,True,True,1,2.719401803178299,61.03934296496739,1.5529925260060533,OPEN,2.448355546345099,0.9624413811022904,1.0,224.0
1H,LONG,2025-11-01 13:30:00+00:00,True,True,True,3,2.5595922252146144,25.767965997111926,-1.0,SL,1.9970339453331056,8.436610411402594,3.0,3.0
1H,LONG,2025-11-01 21:45:00+00:00,True,True,True,8,2.6064379892973513,31.891052614393562,-1.0,SL,2.43621117259677,22.107273011195275,11.0,19.0
1H,LONG,2025-11-02 13:15:00+00:00,True,True,True,6,1.4944036841159072,47.18167262691533,-1.0,SL,1.4032858642844184,26.378577951169493,0.0,0.0
1H,SHORT,2025-11-04 04:00:00+00:00,True,True,True,1,1.9407230945314704,67.26618671234266,3.0,TP3,8.308460571414141,0.0007265440352833714,0.0,1.0
1H,SHORT,2025-11-05 12:15:00+00:00,True,True,False,999,,74.89753840318772,-1.0,SL,2.2454779290782603,1.504876307540699,,
1H,LONG,2025-11-06 01:00:00+00:00,True,True,True,2,2.7968243718415806,36.193552532104675,-1.0,SL,1.074903120384997,4.480817041383985,1.0,7.0
1H,SHORT,2025-11-07 05:00:00+00:00,True,True,True,1,2.7019873620525514,62.89473537033562,-1.0,SL,2.7439847430913633,3.559489988841056,5.0,6.0
1H,SHORT,2025-11-07 17:15:00+00:00,True,True,False,999,,50.28345767918796,-1.0,SL,0.7184430542114743,5.651674015757726,,
1H,LONG,2025-11-08 05:45:00+00:00,True,True,True,2,2.9320145713331764,38.90628033619574,1.605706671079763,OPEN,2.8440082474109505,0.5233451604187813,125.0,127.0
1H,LONG,2025-11-09 00:00:00+00:00,True,True,False,999,,28.028551582337297,-1.0,SL,7.578072775508149,1.1534524897175602,,
1H,SHORT,2025-11-09 11:00:00+00:00,True,True,False,999,,70.77475039766944,-1.0,SL,0.12643789829331828,11.026528435795077,,
1H,LONG,2025-11-10 14:45:00+00:00,True,True,True,2,1.5782028038231255,46.446660305360076,3.0,TP3,3.3236297752353288,5.836585313997614,0.0,0.0
1H,LONG,2025-11-10 21:00:00+00:00,True,True,True,3,2.659966802695727,54.02622571043653,-1.0,SL,2.1520692807310433,8.213140766508637,1.0,4.0
1H,SHORT,2025-11-12 12:15:00+00:00,True,True,True,0,1.7741298301661121,39.06241629320878,3.0,TP3,14.735468236777098,0.04671882500658589,0.0,1.0
1H,SHORT,2025-11-12 08:15:00+00:00,True,True,False,999,,47.69670124322542,-1.0,SL,13.163857267218049,2.0749319371538175,,
1H,SHORT,2025-11-13 05:45:00+00:00,True,True,True,13,2.914004928833726,38.19023467427014,3.0,TP3,4.028334941508155,0.5428956273259267,18.0,22.0
1H,SHORT,2025-11-13 14:45:00+00:00,True,True,True,2,1.7330175608776137,48.746528585740506,3.0,TP3,6.725109039572742,0.5353503432617293,0.0,0.0
1H,SHORT,2025-11-15 07:15:00+00:00,True,True,True,3,2.7768963544134797,57.03034584256187,3.0,TP3,6.401782059969759,0.37754749838824714,1.0,3.0
1H,SHORT,2025-11-16 05:15:00+00:00,True,True,True,0,2.3191884421219373,56.284016744923555,3.0,TP3,9.663397580691814,0.7115094481105206,0.0,6.0
1H,LONG,2025-11-16 11:00:00+00:00,True,True,False,999,,33.80501162389885,-1.0,SL,0.5763650446968807,7.839439130728653,,
1H,SHORT,2025-11-17 00:30:00+00:00,True,True,False,999,,76.17848912242437,-1.0,SL,7.237069062691096,1.3483932243872354,,
1H,SHORT,2025-11-18 14:15:00+00:00,True,True,True,1,1.8193661941297603,58.4516983344129,-1.0,SL,10.308466551701809,1.7475436064788936,0.0,1.0
1H,SHORT,2025-11-20 01:15:00+00:00,True,True,True,8,2.8711678532801064,53.874824879118435,3.0,TP3,11.151616730777864,0.7226015983020376,4.0,13.0
1H,SHORT,2025-11-19 21:15:00+00:00,True,True,True,5,2.5479033583175847,70.12602619679848,-1.0,SL,5.894535361473982,1.441489081160068,67.0,69.0
1H,LONG,2025-11-20 09:30:00+00:00,True,True,True,1,2.310644405969566,25.0954245219945,-1.0,SL,0.8906306100188752,12.11126432375315,0.0,15.0
1H,SHORT,2025-11-21 14:45:00+00:00,True,True,True,0,1.9597818487308405,75.91240110392785,-1.0,SL,1.9854183551945317,1.8038703025429514,0.0,0.0
1H,SHORT,2025-11-22 16:45:00+00:00,True,True,True,0,2.573052754932793,47.12354776365002,-1.0,SL,0.44113284895947347,2.9993108396443176,1.0,
