asset,setup_time,direction,regime,v3_nofib_score,v3_fib_score,entry,stop,tp,R,outcome,MFE,MAE,false_start,split
ETHUSDT,2026-04-11 14:00:00+00:00,LONG,BULL_TREND,67.0,67.0,2240.93,2225.815083702577,2286.2747488922687,3.0,TP3R,5.892192735144978,3.8319762319738953,False,OOS
ETHUSDT,2026-04-11 20:00:00+00:00,LONG,BULL_TREND,64.0,64.0,2306.2,2227.9319201931366,2541.0042394205893,-1.0,SL,0.05557821286448529,1.7018432077123704,True,OOS
ETHUSDT,2026-04-14 10:00:00+00:00,LONG,BULL_TREND,62.0,62.0,2384.14,2248.70773040129,2790.4368087961293,-0.4647341448717747,TIME,0.2382002464817849,0.6094559313269182,False,OOS
ETHUSDT,2026-04-14 16:00:00+00:00,LONG,BULL_TREND,74.0,74.0,2359.88,2328.993505894589,2452.5394823162337,-1.0,SL,0.034966739711993246,1.8869088800139915,True,OOS
ETHUSDT,2026-04-15 00:00:00+00:00,LONG,BULL_TREND,73.0,73.0,2336.95,2299.209326340385,2450.1720209788446,0.4024835416823624,TIME,1.2644183416117423,0.7988728625229121,False,OOS
ETHUSDT,2026-04-15 12:00:00+00:00,LONG,BULL_TREND,78.0,78.0,2333.33,2304.95666746804,2418.4499975958797,0.34539474659740405,TIME,1.8094455398275966,0.6047932501644178,False,OOS
ETHUSDT,2026-04-15 18:00:00+00:00,LONG,BULL_TREND,67.0,67.0,2352.89,2304.903313794999,2496.850058615002,-1.0,SL,0.6622670268214597,1.462697376104405,False,OOS
ETHUSDT,2026-04-16 00:00:00+00:00,LONG,BULL_TREND,76.0,76.0,2352.15,2314.168967607104,2466.093097178688,-1.0,SL,0.42916158337624644,1.8285442923607933,True,OOS
ETHUSDT,2026-04-16 06:00:00+00:00,LONG,BULL_TREND,71.0,71.0,2355.21,2336.0368411003915,2412.7294766988257,-1.0,SL,0.4412418446170996,3.781849427090526,True,OOS
ETHUSDT,2026-04-16 19:00:00+00:00,LONG,BULL_TREND,68.0,68.0,2336.18,2280.36423398891,2503.6272980332687,1.5477705704663467,TIME,2.287525714054206,0.3959454752553072,False,OOS
ETHUSDT,2026-04-17 01:00:00+00:00,LONG,BULL_TREND,75.0,75.0,2342.72,2280.6447070402182,2528.9458788793445,1.3356360646371417,TIME,1.9515010598256322,0.46137518865284555,False,OOS
ETHUSDT,2026-04-17 07:00:00+00:00,LONG,BULL_TREND,75.0,75.0,2338.91,2312.274165750199,2418.817502749403,3.0,TP3R,4.691048864029235,0.3780621213347173,False,OOS
ETHUSDT,2026-04-17 16:00:00+00:00,LONG,BULL_TREND,59.0,59.0,2443.76,2311.6759769534183,2840.012069139746,-0.6004511232371399,TIME,0.15217586151893076,0.774052740382865,False,OOS
ETHUSDT,2026-04-17 22:00:00+00:00,LONG,BULL_TREND,63.0,63.0,2424.95,2332.5098309325504,2702.270507202348,-0.8345938868167444,TIME,0.18065739351704377,0.9514262131630962,False,OOS
ETHUSDT,2026-04-18 05:00:00+00:00,LONG,BULL_TREND,67.0,67.0,2410.44,2395.0496313533063,2456.6111059400814,-1.0,SL,0.019492710466306743,5.908890299358496,True,OOS
ETHUSDT,2026-04-22 16:00:00+00:00,LONG,BULL_TREND,69.0,69.0,2403.64,2355.2010632422216,2548.9568102733347,-1.0,SL,0.06048852836411186,2.059087310251162,True,OOS
ETHUSDT,2026-04-22 22:00:00+00:00,LONG,BULL_TREND,61.0,61.0,2401.59,2381.4540083794172,2461.997974861749,-1.0,SL,0.04270959266394337,5.8740588608059925,True,OOS
ETHUSDT,2026-04-23 20:00:00+00:00,SHORT,BEAR_TREND,67.0,72.0,2319.58,2354.6073731721267,2214.4978804836196,0.016272987334753655,TIME,0.6035279864155542,0.5190226486771531,False,OOS
ETHUSDT,2026-04-24 02:00:00+00:00,SHORT,BEAR_TREND,66.0,66.0,2328.08,2345.05920579058,2277.1423826282594,0.70321310356131,TIME,1.7456646892426333,0.17197506385251815,False,OOS
ETHUSDT,2026-04-24 08:00:00+00:00,SHORT,BEAR_TREND,54.0,54.0,2309.39,2339.33219146888,2219.5634255933596,-0.24113131490406242,TIME,0.31360430013144536,0.7217240602599219,False,OOS
ETHUSDT,2026-04-24 14:00:00+00:00,SHORT,BEAR_TREND,49.0,49.0,2309.53,2335.9236575860336,2230.3490272419,-0.2815070240182066,TIME,0.3610715933907973,0.7297207648170541,False,OOS
ETHUSDT,2026-04-24 21:00:00+00:00,SHORT,BEAR_TREND,64.0,69.0,2314.0,2332.5068084968166,2258.4795745095503,-0.062139293233509536,TIME,0.8115932037975985,0.4441608611994744,False,OOS
ETHUSDT,2026-04-25 05:00:00+00:00,SHORT,BEAR_TREND,66.0,66.0,2313.06,2328.220133478899,2267.5795995633034,-1.0,SL,0.9287517171004901,1.2328387494750215,False,OOS
ETHUSDT,2026-04-25 11:00:00+00:00,SHORT,BEAR_TREND,55.0,60.0,2315.94,2323.108856682822,2294.433429951534,-1.0,SL,2.3657886815675218,2.936312013384174,False,OOS
ETHUSDT,2026-04-25 17:00:00+00:00,SHORT,BEAR_TREND,65.0,65.0,2307.4,2323.103224931437,2260.290325205689,-1.0,SL,0.1483771652111656,2.814708455937209,True,OOS
ETHUSDT,2026-04-26 01:00:00+00:00,SHORT,BEAR_TREND,73.0,73.0,2313.87,2320.3364246841115,2294.470725947665,-1.0,SL,1.360875666211934,13.936603981707174,False,OOS
ETHUSDT,2026-04-27 00:00:00+00:00,LONG,BULL_TREND,70.0,75.0,2365.52,2320.6785923622515,2500.0442229132454,-1.0,SL,0.8579124078971799,2.2666549815094803,False,OOS
ETHUSDT,2026-04-27 20:00:00+00:00,SHORT,BEAR_TREND,51.0,51.0,2289.7,2330.3669917007765,2167.69902489767,-0.2407357808031077,TIME,0.8279442022104775,0.4925370469342506,False,OOS
ETHUSDT,2026-04-28 02:00:00+00:00,SHORT,BEAR_TREND,61.0,61.0,2297.18,2330.167875891719,2198.216372324842,0.16612163868894678,TIME,1.247427998549284,0.23493479924075425,False,OOS
ETHUSDT,2026-04-28 08:00:00+00:00,SHORT,BEAR_TREND,51.0,51.0,2285.21,2311.2273462680882,2207.1579611957354,-1.0,SL,1.1215594280570733,2.1885398846322883,False,OOS
ETHUSDT,2026-04-28 14:00:00+00:00,SHORT,BEAR_TREND,67.0,67.0,2271.53,2308.128995264904,2161.733014205289,-1.0,SL,0.33935357815437334,2.0478704253357543,True,OOS
ETHUSDT,2026-04-29 01:00:00+00:00,SHORT,BEAR_TREND,62.0,62.0,2283.37,2306.2431154476612,2214.750653657016,-1.0,SL,2.821653226368812,2.7591344145667214,False,OOS
ETHUSDT,2026-04-29 20:00:00+00:00,SHORT,BEAR_TREND,50.0,50.0,2230.0,2348.575271698897,1874.2741849033096,-0.2767018749349001,TIME,0.007927453899384993,0.40413147963671,False,OOS
ETHUSDT,2026-04-30 02:00:00+00:00,SHORT,BEAR_TREND,82.0,82.0,2269.35,2317.6412183379803,2124.476344986059,0.07434063839255443,TIME,0.8127771746261874,0.11285695800542529,False,OOS
ETHUSDT,2026-04-30 08:00:00+00:00,SHORT,BEAR_TREND,67.0,67.0,2258.51,2279.7609353315697,2194.7571940052917,-1.0,SL,0.637618993638876,1.7166303238336238,False,OOS
ETHUSDT,2026-04-30 14:00:00+00:00,SHORT,BEAR_TREND,79.0,79.0,2260.63,2279.625262522264,2203.644212433208,-1.0,SL,0.8249425340467659,3.369787594405427,False,OOS
ETHUSDT,2026-04-30 22:00:00+00:00,SHORT,BEAR_TREND,73.0,73.0,2257.8,2276.2562364333858,2202.4312906998434,-1.0,SL,0.3695227910964247,3.6215400816545924,True,OOS
ETHUSDT,2026-05-03 16:00:00+00:00,LONG,BULL_TREND,60.0,60.0,2324.37,2295.090471656596,2412.2085850302115,0.5068387655002417,TIME,2.544781429745468,0.555678350046418,False,OOS
ETHUSDT,2026-05-03 22:00:00+00:00,LONG,BULL_TREND,66.0,66.0,2346.99,2306.030565680183,2469.8683029594504,0.3811087789473632,TIME,1.2668631992042692,0.9494760034120939,False,OOS
ETHUSDT,2026-05-04 04:00:00+00:00,LONG,BULL_TREND,66.0,66.0,2384.94,2306.3618765977344,2620.674370206797,-0.07724796339212585,TIME,0.177403065846163,0.9148856817561396,False,OOS
ETHUSDT,2026-05-04 15:00:00+00:00,LONG,BULL_TREND,55.0,55.0,2365.1,2310.9778217757735,2527.4665346726792,0.31835377963940553,TIME,0.62414339386066,0.5668655809249507,False,OOS
ETHUSDT,2026-05-04 21:00:00+00:00,LONG,BULL_TREND,63.0,63.0,2356.06,2311.0319080868594,2491.1442757394216,0.46148968604054874,TIME,0.9509619035734448,0.27649406117443176,False,OOS
ETHUSDT,2026-05-05 03:00:00+00:00,LONG,BULL_TREND,65.0,65.0,2371.56,2332.6311776527564,2488.3464670417306,-0.1194487713633429,TIME,0.7017936416444052,0.49166655567619855,False,OOS
ETHUSDT,2026-05-05 09:00:00+00:00,LONG,BULL_TREND,67.0,67.0,2367.4,2341.9575167755256,2443.7274496734235,0.905571983549018,TIME,1.2373006094671506,0.5887790066651184,False,OOS
ETHUSDT,2026-05-05 15:00:00+00:00,LONG,BULL_TREND,75.0,75.0,2382.33,2360.6833956405494,2447.2698130783515,-1.0,SL,1.856642239707856,1.804440056804893,False,OOS
ETHUSDT,2026-05-05 21:00:00+00:00,LONG,BULL_TREND,76.0,76.0,2376.84,2356.6923094493955,2437.283071651814,-1.0,SL,2.2672573754925396,2.068227119894366,False,OOS
ETHUSDT,2026-05-06 04:00:00+00:00,LONG,BULL_TREND,72.0,72.0,2376.0,2350.9470534126885,2451.1588397619344,-1.0,SL,1.8568674083056134,2.5753457692149224,False,OOS
ETHUSDT,2026-05-06 10:00:00+00:00,LONG,BULL_TREND,69.0,69.0,2409.72,2350.7907581950394,2586.507725414881,-1.0,SL,0.21720965021685953,1.6670840654143697,True,OOS
ETHUSDT,2026-05-08 13:00:00+00:00,SHORT,BEAR_TREND,71.0,71.0,2275.02,2298.5886887612655,2204.3139337162033,-1.0,SL,0.28427546682236615,2.0998198288118433,True,OOS
ETHUSDT,2026-05-12 08:00:00+00:00,SHORT,BEAR_TREND,60.0,60.0,2283.76,2346.245277498312,2096.3041675050645,-0.2731843513131692,TIME,0.4578678553643784,0.40009424621144385,False,OOS
ETHUSDT,2026-05-12 14:00:00+00:00,SHORT,BEAR_TREND,60.0,60.0,2278.57,2327.802699640635,2130.871901078095,0.33229947005581495,TIME,0.6209287774820439,0.8959492435306707,False,OOS
ETHUSDT,2026-05-12 20:00:00+00:00,SHORT,BEAR_TREND,61.0,61.0,2284.08,2304.555153124404,2222.6545406267874,-1.0,SL,2.4947310376457232,1.885211786474644,False,OOS
ETHUSDT,2026-05-13 16:00:00+00:00,SHORT,BEAR_TREND,66.0,66.0,2244.38,2324.297306481252,2004.628080556245,-0.7871886925363072,TIME,0.09171980792069763,0.8535072439660096,False,OOS
ETHUSDT,2026-05-13 22:00:00+00:00,SHORT,BEAR_TREND,63.0,63.0,2255.03,2324.1450386080182,2047.684884175946,-0.633147298783729,TIME,0.26014598793719196,0.9197708817111903,False,OOS
ETHUSDT,2026-05-14 04:00:00+00:00,SHORT,BEAR_TREND,70.0,70.0,2248.68,2270.133852524449,2184.318442426652,-1.0,SL,0.17106484701604066,3.259088311543003,True,OOS
ETHUSDT,2026-05-14 10:00:00+00:00,SHORT,BEAR_TREND,79.0,79.0,2259.97,2275.821068036554,2212.4167958903367,-1.0,SL,1.4964291330589714,3.6988043874893926,False,OOS
ETHUSDT,2026-05-15 08:00:00+00:00,SHORT,BEAR_TREND,72.0,72.0,2259.26,2306.751455963854,2116.785632108439,1.3928821228464259,TIME,1.66640500683396,0.09138485885340966,False,OOS
ETHUSDT,2026-05-15 14:00:00+00:00,SHORT,BEAR_TREND,61.0,61.0,2220.38,2295.0109831765776,1996.4870504702676,0.6140881179545201,TIME,0.8023477308120617,0.15569940935263948,False,OOS
ETHUSDT,2026-05-15 20:00:00+00:00,SHORT,BEAR_TREND,57.0,57.0,2222.28,2272.1669281103846,2072.619215668847,0.8270703681875257,TIME,1.2384005658416197,0.17058576910508025,False,OOS
ETHUSDT,2026-05-16 02:00:00+00:00,SHORT,BEAR_TREND,62.0,62.0,2229.52,2250.9317153365832,2165.28485399025,3.0,TP3R,3.2234689708430313,0.005137374482659287,False,OOS
ETHUSDT,2026-05-16 08:00:00+00:00,SHORT,BEAR_TREND,66.0,66.0,2193.11,2232.1365924667944,2076.0302225996174,0.22215621328910387,TIME,0.8355840963503627,0.061240294090072145,False,OOS
ETHUSDT,2026-05-16 14:00:00+00:00,SHORT,BEAR_TREND,54.0,54.0,2174.55,2231.8746275026847,2002.5761174919467,-0.21055522775851396,TIME,0.1376371787087642,0.4026192756144659,False,OOS
ETHUSDT,2026-05-16 20:00:00+00:00,SHORT,BEAR_TREND,59.0,59.0,2181.02,2201.1308361852057,2120.687491444383,-0.39381753831928323,TIME,0.714042910386983,0.8259228928640511,False,OOS
ETHUSDT,2026-05-17 02:00:00+00:00,SHORT,BEAR_TREND,60.0,60.0,2171.72,2188.424984795514,2121.6050456134576,-1.0,SL,5.191264826729293,1.551034036676175,False,OOS
ETHUSDT,2026-05-17 08:00:00+00:00,SHORT,BEAR_TREND,57.0,57.0,2184.44,2195.817626010932,2150.307121967204,-1.0,SL,8.739960331307605,1.1592928074210351,False,OOS
ETHUSDT,2026-05-17 14:00:00+00:00,SHORT,BEAR_TREND,69.0,69.0,2186.62,2198.5011067240002,2150.976679827999,3.0,TP3R,8.553075261475694,0.6211542553600828,False,OOS
ETHUSDT,2026-05-17 22:00:00+00:00,SHORT,BEAR_TREND,77.0,77.0,2182.76,2198.570579801414,2135.3282605957584,3.0,TP3R,6.862493429260372,0.10372801128097822,False,OOS
ETHUSDT,2026-05-18 04:00:00+00:00,SHORT,BEAR_TREND,59.0,59.0,2120.91,2195.5287085145333,1897.0538744563996,-0.18440415646325742,TIME,0.6251783356839212,0.4772261636378282,False,OOS
ETHUSDT,2026-05-18 10:00:00+00:00,SHORT,BEAR_TREND,58.0,58.0,2112.9,2195.3636470274296,1865.5090589177116,-0.01855363005580906,TIME,0.4685701080761955,0.5289603549245254,False,OOS
ETHUSDT,2026-05-18 16:00:00+00:00,SHORT,BEAR_TREND,54.0,54.0,2106.19,2158.236942114072,1950.0491736577842,-0.02478531778433119,TIME,0.6134846487238087,0.7839077252718871,False,OOS
ETHUSDT,2026-05-19 02:00:00+00:00,SHORT,BEAR_TREND,62.0,62.0,2124.37,2148.7608299544763,2051.1975101365706,0.4792784838325929,TIME,1.2795792540988171,0.8138304451733859,False,OOS
ETHUSDT,2026-05-19 10:00:00+00:00,SHORT,BEAR_TREND,57.0,57.0,2114.44,2148.5633034675852,2012.0700895972445,-0.5025890888990695,TIME,0.6236207470421132,0.6904372556537601,False,OOS
ETHUSDT,2026-05-19 16:00:00+00:00,SHORT,BEAR_TREND,66.0,66.0,2107.48,2145.7353154602183,1992.7140536193451,-1.0,SL,0.16389879222196338,1.0748833072036899,True,OOS
ETHUSDT,2026-05-19 22:00:00+00:00,SHORT,BEAR_TREND,65.0,65.0,2108.46,2132.261461379987,2037.0556158600393,-1.0,SL,0.30460314533863253,1.6864510695024373,True,OOS
ETHUSDT,2026-05-20 04:00:00+00:00,SHORT,BEAR_TREND,66.0,66.0,2113.49,2125.8385500813165,2076.4443497560496,-1.0,SL,0.6057391313751692,3.5234905890555193,False,OOS
ETHUSDT,2026-05-20 14:00:00+00:00,SHORT,BEAR_TREND,61.0,61.0,2121.86,2140.4704888385104,2066.0285334844693,-1.0,SL,0.9860031168030723,1.8881825353929158,False,OOS
ETHUSDT,2026-05-22 20:00:00+00:00,SHORT,BEAR_TREND,59.0,59.0,2071.32,2138.8494942183834,1868.7315173448505,-0.11920717152074148,TIME,0.9524727046229033,0.17296146128724077,False,OOS
ETHUSDT,2026-05-23 02:00:00+00:00,SHORT,BEAR_TREND,59.0,59.0,2065.77,2136.2083705057976,1854.4548884826072,-1.0,SL,0.8343463878847507,1.1938095585711899,False,OOS
ETHUSDT,2026-05-23 08:00:00+00:00,SHORT,BEAR_TREND,64.0,64.0,2028.78,2094.3344062486344,1832.1167812540966,-1.0,SL,0.13134128570006312,1.8470154323535246,True,OOS
ETHUSDT,2026-05-23 14:00:00+00:00,SHORT,BEAR_TREND,67.0,67.0,2045.26,2072.3524304311136,1963.9827087066592,-1.0,SL,0.060533513380057795,3.860857011922968,True,OOS
ETHUSDT,2026-05-26 20:00:00+00:00,SHORT,BEAR_TREND,47.0,47.0,2075.4,2141.370376254902,1877.488871235294,0.19508756400405655,TIME,0.5117448454372187,0.32150794347522005,False,OOS
ETHUSDT,2026-05-27 02:00:00+00:00,SHORT,BEAR_TREND,64.0,64.0,2073.32,2141.09956465492,1869.9813060352408,0.7854874883168167,TIME,0.9305164516931168,0.34361389186511176,False,OOS
ETHUSDT,2026-05-27 09:00:00+00:00,SHORT,BEAR_TREND,72.0,77.0,2079.64,2088.1380665749225,2054.145800275232,-1.0,SL,13.433643875758786,1.99692481229529,False,OOS
ETHUSDT,2026-05-27 15:00:00+00:00,SHORT,BEAR_TREND,76.0,81.0,2066.05,2098.0628358661725,1970.0114924014833,3.0,TP3R,3.14155235794876,0.4232677185065603,False,OOS
ETHUSDT,2026-05-27 21:00:00+00:00,SHORT,BEAR_TREND,70.0,75.0,2058.49,2098.0188458521698,1939.9034624434898,0.9886451060613084,TIME,2.352965233233438,0.02934565821472447,False,OOS
ETHUSDT,2026-05-28 03:00:00+00:00,SHORT,BEAR_TREND,54.0,54.0,2013.18,2081.124613685075,1809.3461589447752,0.10170048257288077,TIME,0.7020424050255224,0.24019564046156122,False,OOS
ETHUSDT,2026-05-28 09:00:00+00:00,SHORT,BEAR_TREND,53.0,53.0,1987.06,2067.51853963108,1745.6843811067602,-0.3145719536552845,TIME,0.2598854030395878,0.5274766382113916,False,OOS
ETHUSDT,2026-05-28 15:00:00+00:00,SHORT,BEAR_TREND,63.0,63.0,1988.24,2022.721391258924,1884.7958262232278,-1.0,SL,0.37324480045941455,1.1965874488698756,True,OOS
ETHUSDT,2026-05-28 23:00:00+00:00,SHORT,BEAR_TREND,64.0,64.0,2007.73,2030.9615806166332,1938.0352581501004,-1.0,SL,1.3929314812454563,1.6473265694457162,False,OOS
ETHUSDT,2026-05-29 08:00:00+00:00,SHORT,BEAR_TREND,68.0,68.0,2007.0,2024.9614903985916,1953.115528804225,-1.0,SL,1.7609897229063018,2.1713120200235703,False,OOS
ETHUSDT,2026-05-29 14:00:00+00:00,SHORT,BEAR_TREND,69.0,69.0,1994.6,2021.9743578396244,1912.4769264811264,-1.0,SL,0.7024822321919276,1.877669616987265,False,OOS
ETHUSDT,2026-05-29 22:00:00+00:00,SHORT,BEAR_TREND,61.0,61.0,2009.01,2047.647044336318,1893.098866991046,-0.385122626629419,TIME,0.21171391705837692,0.5823426813952866,False,OOS
ETHUSDT,2026-05-30 04:00:00+00:00,SHORT,BEAR_TREND,70.0,70.0,2014.44,2047.3665677436086,1915.6602967691745,-0.4904853772113793,TIME,0.41334402376761553,0.7018648338919519,False,OOS
ETHUSDT,2026-05-31 16:00:00+00:00,SHORT,BEAR_TREND,61.0,61.0,2006.07,2036.8854076909754,1913.6237769270735,1.2879920459927376,TIME,1.6761095786224491,0.5257110391807129,False,OOS
ETHUSDT,2026-05-31 22:00:00+00:00,SHORT,BEAR_TREND,77.0,77.0,2010.98,2028.471288034544,1958.5061358963683,3.0,TP3R,3.23360977695287,0.645464186382564,False,OOS
ETHUSDT,2026-06-01 04:00:00+00:00,SHORT,BEAR_TREND,71.0,71.0,2002.5,2023.404265914889,1939.7872022553329,0.2415774856941089,TIME,2.300009012311454,0.3310329110897557,False,OOS
ETHUSDT,2026-06-01 10:00:00+00:00,SHORT,BEAR_TREND,63.0,63.0,1984.04,2023.456118439354,1865.791644681938,0.1768312121023314,TIME,0.7514692256055978,0.643899019104329,False,OOS
ETHUSDT,2026-06-01 16:00:00+00:00,SHORT,BEAR_TREND,66.0,66.0,1966.39,2017.7555365662822,1812.2933903011537,0.6599755841400685,TIME,1.5261205321752183,0.8377212208125975,False,OOS
ETHUSDT,2026-06-01 22:00:00+00:00,SHORT,BEAR_TREND,77.0,77.0,1989.67,2010.9097140199558,1925.950857940133,3.0,TP3R,5.199222545851879,0.871951476493495,False,OOS
ETHUSDT,2026-06-02 08:00:00+00:00,SHORT,BEAR_TREND,71.0,71.0,1982.98,2011.1107848800318,1898.5876453599046,3.0,TP3R,5.935845754468379,0.20689077908136055,False,OOS
ETHUSDT,2026-06-02 14:00:00+00:00,SHORT,BEAR_TREND,62.0,62.0,1967.11,2007.4947013555684,1845.9558959332944,3.0,TP3R,3.7417634630883287,0.012380926024380687,False,OOS
ETHUSDT,2026-06-02 20:00:00+00:00,SHORT,BEAR_TREND,59.0,59.0,1913.75,1991.750803200937,1679.7475903971888,1.3257555788702156,TIME,1.5613941780350389,0.003461502816893277,False,OOS
ETHUSDT,2026-06-03 04:00:00+00:00,SHORT,BEAR_TREND,63.0,63.0,1839.7,1947.0849170973568,1517.5452487079299,0.24845202400083422,TIME,1.184337646642655,0.4906648105173889,False,OOS
ETHUSDT,2026-06-03 10:00:00+00:00,SHORT,BEAR_TREND,64.0,64.0,1884.23,1912.185965964274,1800.3621021071783,3.0,TP3R,6.142159430993565,0.1280585333583164,False,OOS
ETHUSDT,2026-06-03 16:00:00+00:00,SHORT,BEAR_TREND,56.0,56.0,1835.59,1894.4126502404733,1659.1220492785797,1.0919263198346345,TIME,2.0922212701548863,0.2718340628079684,False,OOS
ETHUSDT,2026-06-03 22:00:00+00:00,SHORT,BEAR_TREND,79.0,79.0,1837.83,1894.9060691947775,1666.6017924156672,1.4359783558377794,TIME,2.195491066008199,0.0,False,OOS
ETHUSDT,2026-06-04 04:00:00+00:00,SHORT,BEAR_TREND,75.0,75.0,1813.03,1858.9361737464267,1675.3114787607199,1.8949520925117667,TIME,2.0777161809837,0.09301581141539497,False,OOS
ETHUSDT,2026-06-04 10:00:00+00:00,SHORT,BEAR_TREND,64.0,64.0,1755.06,1854.3786186616035,1457.1041440151894,0.7884725045040776,TIME,1.3366073933458864,0.38864817614426667,False,OOS
ETHUSDT,2026-06-04 16:00:00+00:00,SHORT,BEAR_TREND,57.0,57.0,1771.36,1820.1422574260082,1625.013227721975,3.0,TP3R,4.619712409615735,0.32839808662604314,False,OOS
ETHUSDT,2026-06-04 22:00:00+00:00,SHORT,BEAR_TREND,49.0,49.0,1755.86,1796.2465710579208,1634.700286826237,3.0,TP3R,5.391148450997223,0.5041279679525296,False,OOS
ETHUSDT,2026-06-05 04:00:00+00:00,SHORT,BEAR_TREND,63.0,63.0,1726.04,1791.9024159124165,1528.4527522627504,2.8161736466917695,TIME,2.8685555697081955,0.31823916128240015,False,OOS
ETHUSDT,2026-06-05 21:00:00+00:00,SHORT,BEAR_TREND,50.0,50.0,1612.08,1692.8668636415384,1369.7194090753844,0.6461446533141552,TIME,1.3427925668873526,0.0838007529298244,False,OOS
ETHUSDT,2026-06-06 03:00:00+00:00,SHORT,BEAR_TREND,52.0,52.0,1569.95,1626.1004565832145,1401.4986302503567,-0.40266814155806707,TIME,1.1816466692781036,0.45858932530385993,False,OOS
ETHUSDT,2026-06-06 09:00:00+00:00,SHORT,BEAR_TREND,57.0,57.0,1580.32,1622.0227359082908,1455.2117922751274,-1.0,SL,1.1267845856285421,1.4927078198633057,False,OOS
ETHUSDT,2026-06-06 15:00:00+00:00,SHORT,BEAR_TREND,60.0,60.0,1551.1,1595.6236780834518,1417.5289657496444,-1.0,SL,0.18821445937806483,2.1763700613048633,True,OOS
ETHUSDT,2026-06-06 21:00:00+00:00,SHORT,BEAR_TREND,67.0,67.0,1559.88,1595.1428329151104,1454.0915012546693,-1.0,SL,0.2643009432179372,2.4989484030433675,True,OOS
ETHUSDT,2026-06-10 00:00:00+00:00,SHORT,BEAR_TREND,74.0,74.0,1641.68,1685.865649674622,1509.123050976134,0.37251913508592854,TIME,0.8968975287639949,0.5800525779011108,False,OOS
ETHUSDT,2026-06-10 06:00:00+00:00,SHORT,BEAR_TREND,67.0,72.0,1628.0,1664.591478203745,1518.2255653887648,-1.0,SL,0.7091815164041152,1.0742938500903922,False,OOS
ETHUSDT,2026-06-10 12:00:00+00:00,SHORT,BEAR_TREND,76.0,76.0,1622.87,1647.9236192951519,1547.709142114544,-1.0,SL,0.831017656759426,2.024457999559954,False,OOS
ETHUSDT,2026-06-10 18:00:00+00:00,SHORT,BEAR_TREND,78.0,78.0,1630.17,1669.274742413133,1512.8557727606012,-1.0,SL,0.7190943671976799,1.6164279854397292,False,OOS
ETHUSDT,2026-06-11 00:00:00+00:00,SHORT,BEAR_TREND,77.0,77.0,1625.23,1669.2139045279007,1493.278286416298,-1.0,SL,0.0,1.5494304275958477,True,OOS
ETHUSDT,2026-06-12 08:00:00+00:00,LONG,BULL_TREND,66.0,66.0,1666.6,1649.7755353070725,1717.0733940787823,0.49095172718762764,TIME,1.4211447696193984,0.8380652970151953,False,OOS
ETHUSDT,2026-06-12 15:00:00+00:00,LONG,BULL_TREND,53.0,53.0,1689.33,1649.7694330189606,1808.0117009431178,-0.2295214829542715,TIME,0.026794358142243326,0.8359334186451326,False,OOS
ETHUSDT,2026-06-13 12:00:00+00:00,LONG,BULL_TREND,53.0,58.0,1676.18,1658.583196629195,1728.970410112415,-0.2204945931507907,TIME,1.2456807942951449,0.48929341418254707,False,OOS
ETHUSDT,2026-06-13 18:00:00+00:00,LONG,BULL_TREND,71.0,76.0,1675.88,1660.405850333217,1722.3024490003497,-1.0,SL,1.4359432006591761,1.4553303725852942,False,OOS
ETHUSDT,2026-06-14 00:00:00+00:00,LONG,BULL_TREND,67.0,67.0,1678.99,1669.6906466172716,1706.8880601481853,-1.0,SL,5.700396341368715,2.7561056070417056,False,OOS
ETHUSDT,2026-06-14 06:00:00+00:00,LONG,BULL_TREND,59.0,59.0,1680.64,1671.4945179746887,1708.0764460759342,-1.0,SL,5.61588769819394,2.982893621626404,False,OOS
ETHUSDT,2026-06-15 00:00:00+00:00,LONG,BULL_TREND,57.0,57.0,1730.74,1652.2002239228848,1966.3593282313457,0.8344816254078535,TIME,1.5029327290684018,0.28380524001130664,False,OOS
ETHUSDT,2026-06-15 06:00:00+00:00,LONG,BULL_TREND,56.0,56.0,1720.72,1656.9874881506637,1911.917535548009,0.6932097718734449,TIME,2.0093355225467,0.14827596976469162,False,OOS
ETHUSDT,2026-06-15 12:00:00+00:00,LONG,BULL_TREND,58.0,58.0,1764.78,1707.1427891996289,1937.6916324011133,0.7600992378298406,TIME,1.4573918278408282,0.1287362781259411,False,OOS
ETHUSDT,2026-06-15 22:00:00+00:00,LONG,BULL_TREND,51.0,51.0,1808.11,1709.6606729495513,2103.457981151346,-0.112849933390675,TIME,0.31925053163536943,0.5154936201239251,False,OOS
ETHUSDT,2026-06-16 09:00:00+00:00,LONG,BULL_TREND,58.0,58.0,1799.66,1755.7180455494079,1931.4858633517767,-0.7020625364920327,TIME,0.9075609061686242,0.9221255746728371,False,OOS
ETHUSDT,2026-06-16 18:00:00+00:00,LONG,BULL_TREND,61.0,61.0,1803.47,1757.2897195661337,1942.010841301599,-1.0,SL,0.13425643893347336,1.366600622756687,True,OOS
ETHUSDT,2026-06-17 00:00:00+00:00,LONG,BULL_TREND,56.0,56.0,1793.18,1760.5762567564975,1890.9912297305077,-1.0,SL,0.5057701466007657,2.115094560921092,False,OOS
ETHUSDT,2026-06-17 06:00:00+00:00,LONG,BULL_TREND,60.0,60.0,1794.8,1776.9934121707597,1848.2197634877207,-1.0,SL,0.0926623346271104,4.150149411480648,True,OOS
