symbol,date,bin,buy_usdt,sell_usdt,net_cvd_usdt,ncvd,buy_count,sell_count
AAVEUSDT,2026-05-25,R1,2038692.6159,1937784.2359,100908.38,2.537633,10566,10633
AAVEUSDT,2026-05-25,R2,1413843.3196,1353842.1923,60001.1273,2.167917,689,717
AAVEUSDT,2026-05-26,M,372609.4406,157786.5609,214822.8797,40.502357,14,9
AAVEUSDT,2026-05-26,R1,2886211.8114,2932097.3946,-45885.5832,-0.788641,18532,18614
AAVEUSDT,2026-05-26,R2,1364882.4539,1628271.6126,-263389.1587,-8.799719,745,907
AAVEUSDT,2026-05-26,W,0.0,105099.915,-105099.915,-100.0,0,1
AAVEUSDT,2026-05-27,M,272898.6531,144636.131,128262.5221,30.719003,11,8
AAVEUSDT,2026-05-27,R1,3368328.7385,3411007.6219,-42678.8834,-0.629544,19836,21464
AAVEUSDT,2026-05-27,R2,2018079.9842,1874749.9912,143329.993,3.681897,1140,1048
AAVEUSDT,2026-05-28,M,294304.409,758805.342,-464500.933,-44.107552,10,42
AAVEUSDT,2026-05-28,R1,4429148.4585,5295475.6171,-866327.1586,-8.908593,28468,31049
AAVEUSDT,2026-05-28,R2,3259021.0532,4402963.7981,-1143942.7449,-14.93011,1647,2418
AAVEUSDT,2026-05-28,W,101372.9562,0.0,101372.9562,100.0,1,0
AAVEUSDT,2026-05-29,M,259917.7007,196016.2913,63901.4094,14.015496,12,13
AAVEUSDT,2026-05-29,R1,3124909.9333,2950243.1925,174666.7408,2.8751,19693,19186
AAVEUSDT,2026-05-29,R2,1886522.6395,1837035.1961,49487.4434,1.329037,1084,1026
AAVEUSDT,2026-05-30,M,48647.7335,88511.6253,-39863.8918,-29.063924,4,6
AAVEUSDT,2026-05-30,R1,1772780.9298,1814730.0474,-41949.1176,-1.16931,11366,8990
AAVEUSDT,2026-05-30,R2,729385.8292,1095043.7305,-365657.9013,-20.042314,411,565
AAVEUSDT,2026-05-31,M,58651.984,202492.4422,-143840.4582,-55.080807,3,6
AAVEUSDT,2026-05-31,R1,1776352.5569,1787219.0555,-10866.4986,-0.304933,9028,9375
AAVEUSDT,2026-05-31,R2,684433.0375,884627.4942,-200194.4567,-12.758874,373,500
AAVEUSDT,2026-06-01,M,236172.6913,178004.8108,58167.8805,14.044191,9,7
AAVEUSDT,2026-06-01,R1,2877325.7414,2869251.036,8074.7054,0.140513,19497,20319
AAVEUSDT,2026-06-01,R2,2189066.7177,2112833.2012,76233.5165,1.772089,1159,1139
AAVEUSDT,2026-06-02,M,217037.4131,553670.6679,-336633.2548,-43.678438,9,28
AAVEUSDT,2026-06-02,R1,4094848.0244,4445204.566,-350356.5416,-4.10251,34320,36698
AAVEUSDT,2026-06-02,R2,3549472.3581,4370254.4694,-820782.1113,-10.363768,1890,2300
AAVEUSDT,2026-06-02,W,0.0,157712.4,-157712.4,-100.0,0,1
AAVEUSDT,2026-06-03,M,122128.5295,258392.5374,-136264.0079,-35.809846,7,14
AAVEUSDT,2026-06-03,R1,3960159.7009,4169557.3,-209397.5991,-2.575706,32582,28728
AAVEUSDT,2026-06-03,R2,3374236.8945,3198489.4706,175747.4239,2.673889,1624,1585
AAVEUSDT,2026-06-04,M,157951.9719,191016.9852,-33065.0133,-9.475059,10,14
AAVEUSDT,2026-06-04,R1,5235046.5412,4951409.2448,283637.2964,2.784455,45852,47342
AAVEUSDT,2026-06-04,R2,3652174.7552,4292084.5593,-639909.8041,-8.054996,1811,2140
AAVEUSDT,2026-06-05,M,702679.9066,584592.1058,118087.8008,9.173492,26,26
AAVEUSDT,2026-06-05,R1,12743827.717,11142579.4379,1601248.2791,6.703596,104131,103629
AAVEUSDT,2026-06-05,R2,8338851.9022,6334339.2265,2004512.6757,13.661055,4365,3234
AAVEUSDT,2026-06-06,M,183842.3977,26449.148,157393.2497,74.845258,12,2
AAVEUSDT,2026-06-06,R1,4071724.3946,3955435.0249,116289.3697,1.448699,36726,35814
AAVEUSDT,2026-06-06,R2,1718517.9594,1834245.3955,-115727.4361,-3.257392,913,922
AAVEUSDT,2026-06-07,M,231164.6288,338366.3191,-107201.6903,-18.822803,15,17
AAVEUSDT,2026-06-07,R1,3950873.8005,4351195.9326,-400322.1321,-4.821956,27837,30694
AAVEUSDT,2026-06-07,R2,3158015.5662,2743437.4064,414578.1598,7.025018,1555,1394
AAVEUSDT,2026-06-08,M,205182.7344,138451.4219,66731.3125,19.41929,11,9
AAVEUSDT,2026-06-08,R1,2617545.1861,2595874.9402,21670.2459,0.415663,21047,21346
AAVEUSDT,2026-06-08,R2,1753093.0586,1724874.4914,28218.5672,0.811352,910,893
AAVEUSDT,2026-06-08,W,0.0,107334.6336,-107334.6336,-100.0,0,1
AAVEUSDT,2026-06-09,M,226174.3029,171789.8704,54384.4325,13.66566,11,7
AAVEUSDT,2026-06-09,R1,2683673.174,2612144.3736,71528.8004,1.350666,24646,20988
AAVEUSDT,2026-06-09,R2,1098714.1499,1587823.9483,-489109.7984,-18.205951,573,796
AAVEUSDT,2026-06-10,M,52570.5637,61944.4234,-9373.8597,-8.185706,2,2
AAVEUSDT,2026-06-10,R1,2960322.3965,3030594.391,-70271.9945,-1.172976,26699,28918
AAVEUSDT,2026-06-10,R2,2048994.7633,1900165.8908,148828.8725,3.76862,1111,1047
AAVEUSDT,2026-06-10,W,164708.3122,0.0,164708.3122,100.0,1,0
AAVEUSDT,2026-06-11,M,66903.343,204027.9965,-137124.6535,-50.612326,2,14
AAVEUSDT,2026-06-11,R1,2434323.8138,2287691.7186,146632.0952,3.105286,19382,17914
AAVEUSDT,2026-06-11,R2,1715106.5543,1844536.6598,-129430.1055,-3.636042,965,1012
AAVEUSDT,2026-06-12,M,225917.7811,110731.5488,115186.2323,34.215494,7,7
AAVEUSDT,2026-06-12,R1,1437632.9616,1390565.6479,47067.3137,1.664215,13455,14345
AAVEUSDT,2026-06-12,R2,845291.4831,1028595.4529,-183303.9698,-9.782019,477,616
AAVEUSDT,2026-06-13,M,93034.3216,129077.041,-36042.7194,-16.227319,6,3
AAVEUSDT,2026-06-13,R1,1526639.4412,1390093.9615,136545.4797,4.681452,13348,11591
AAVEUSDT,2026-06-13,R2,1209519.0277,1138886.9821,70632.0456,3.007659,672,644
AAVEUSDT,2026-06-14,M,140588.0518,134321.0281,6267.0237,2.279671,6,6
AAVEUSDT,2026-06-14,R1,1565289.3254,1361038.3062,204251.0192,6.979773,14080,12145
AAVEUSDT,2026-06-14,R2,769979.8617,900418.2073,-130438.3456,-7.808818,395,434
AAVEUSDT,2026-06-15,M,470589.8977,412984.6071,57605.2906,6.519574,22,22
AAVEUSDT,2026-06-15,R1,5482723.3459,5164083.7328,318639.6131,2.992819,46124,39761
AAVEUSDT,2026-06-15,R2,3645218.4719,3924320.8757,-279102.4038,-3.687178,1701,1767
AAVEUSDT,2026-06-15,W,0.0,134058.6707,-134058.6707,-100.0,0,1
AAVEUSDT,2026-06-16,M,389137.5595,144043.4662,245094.0933,45.96827,20,10
AAVEUSDT,2026-06-16,R1,3841868.5888,3776209.0081,65659.5807,0.861892,32311,26852
AAVEUSDT,2026-06-16,R2,2254705.6548,2297829.0664,-43123.4116,-0.94724,1119,1168
AAVEUSDT,2026-06-17,M,166837.2492,279652.451,-112815.2018,-25.267145,11,18
AAVEUSDT,2026-06-17,R1,4725251.8242,4883397.866,-158146.0418,-1.645872,32857,33319
AAVEUSDT,2026-06-17,R2,3793230.977,4045655.6311,-252424.6541,-3.22016,1987,2084
AAVEUSDT,2026-06-18,M,168272.8531,207555.7139,-39282.8608,-10.452335,9,12
AAVEUSDT,2026-06-18,R1,3632539.9189,3221162.057,411377.8619,6.002272,34419,28163
AAVEUSDT,2026-06-18,R2,1622462.0991,1331106.863,291355.2361,9.864514,874,679
AAVEUSDT,2026-06-19,M,424146.2525,207906.8387,216239.4138,34.212223,24,13
AAVEUSDT,2026-06-19,R1,3041418.4693,2781501.1537,259917.3156,4.463694,27203,20931
AAVEUSDT,2026-06-19,R2,1793090.3184,1613023.9298,180066.3886,5.286563,805,790
AAVEUSDT,2026-06-20,M,67387.535,103097.277,-35709.742,-20.945996,3,9
AAVEUSDT,2026-06-20,R1,2630098.6437,2401879.8187,228218.825,4.53537,23685,21340
AAVEUSDT,2026-06-20,R2,965979.7446,888257.4759,77722.2687,4.191603,558,471
AAVEUSDT,2026-06-21,M,247027.3843,80255.7364,166771.6479,50.956385,9,6
AAVEUSDT,2026-06-21,R1,2364671.1528,2120592.6565,244078.4963,5.441787,16496,15168
AAVEUSDT,2026-06-21,R2,900066.9955,1160943.3909,-260876.3954,-12.657694,505,601
AAVEUSDT,2026-06-22,M,137439.0619,87497.9377,49941.1242,22.202272,5,6
AAVEUSDT,2026-06-22,R1,3486245.266,3188039.6974,298205.5686,4.467978,24799,24558
AAVEUSDT,2026-06-22,R2,1325332.6585,1373813.0323,-48480.3738,-1.796138,779,794
AAVEUSDT,2026-06-23,M,566340.3661,298336.4277,268003.9384,30.994695,21,15
AAVEUSDT,2026-06-23,R1,5017741.7683,4226445.0662,791296.7021,8.559938,39085,25258
AAVEUSDT,2026-06-23,R2,2175850.2266,2928034.9187,-752184.6921,-14.737493,1126,1435
AAVEUSDT,2026-06-24,M,1130365.9761,777183.3323,353182.6438,18.514994,44,39
AAVEUSDT,2026-06-24,R1,10582895.9546,10948074.9531,-365178.9985,-1.696064,104635,97714
AAVEUSDT,2026-06-24,R2,4946417.3645,5127171.1869,-180753.8224,-1.794334,2451,2656
AAVEUSDT,2026-06-25,M,1264611.4287,910410.5145,354200.9142,16.284935,55,46
AAVEUSDT,2026-06-25,R1,14983490.3943,14341575.3086,641915.0857,2.188964,143519,132187
AAVEUSDT,2026-06-25,R2,6615370.565,6664511.3944,-49140.8294,-0.37004,3395,3441
AAVEUSDT,2026-06-26,M,1166553.8202,1080101.8168,86452.0034,3.848031,51,41
AAVEUSDT,2026-06-26,R1,16423883.3287,16021631.0061,402252.3226,1.239778,172880,150824
AAVEUSDT,2026-06-26,R2,8166452.0496,8547448.7409,-380996.6913,-2.27952,4047,4112
AAVEUSDT,2026-06-26,W,101093.2681,0.0,101093.2681,100.0,1,0
AAVEUSDT,2026-06-27,M,527918.7558,449793.2199,78125.5359,7.990649,20,22
AAVEUSDT,2026-06-27,R1,10459457.9738,9795958.1863,663499.7875,3.275666,86823,68548
AAVEUSDT,2026-06-27,R2,4565889.5441,4341772.5894,224116.9547,2.516002,2413,2347
AAVEUSDT,2026-06-28,M,543090.0752,455035.8128,88054.2624,8.82196,23,21
AAVEUSDT,2026-06-28,R1,8687045.3812,7543322.9613,1143722.4199,7.046805,75816,51241
AAVEUSDT,2026-06-28,R2,3224432.584,4648815.7052,-1424383.1212,-18.091429,1692,2444
AAVEUSDT,2026-06-29,M,267096.1104,347129.2137,-80033.1033,-13.029926,11,15
AAVEUSDT,2026-06-29,R1,6730728.2466,7184125.4255,-453397.1789,-3.258368,61890,66424
AAVEUSDT,2026-06-29,R2,2996502.9321,3219140.7508,-222637.8187,-3.581895,1635,1733
AAVEUSDT,2026-06-30,M,265284.3198,220083.4332,45200.8866,9.312709,12,8
AAVEUSDT,2026-06-30,R1,5047266.18,4393499.9716,653766.2084,6.924927,54867,33625
AAVEUSDT,2026-06-30,R2,2025403.5449,2360448.8711,-335045.3262,-7.639229,1039,1209
AAVEUSDT,2026-07-01,M,361432.3367,173310.5069,188121.8298,35.179869,16,11
AAVEUSDT,2026-07-01,R1,6501235.9916,5036328.7709,1464907.2207,12.696849,51600,45682
AAVEUSDT,2026-07-01,R2,1964164.178,2168498.3715,-204334.1935,-4.944372,1053,1179
AAVEUSDT,2026-07-02,M,198417.7271,248523.8364,-50106.1093,-11.210886,11,10
AAVEUSDT,2026-07-02,R1,5150180.9465,4911763.5941,238417.3524,2.369496,39167,52242
AAVEUSDT,2026-07-02,R2,1889805.4443,1788274.4326,101531.0117,2.760435,1029,963
AAVEUSDT,2026-07-03,M,459684.6675,466935.7362,-7251.0687,-0.782528,20,23
AAVEUSDT,2026-07-03,R1,7956545.8744,5472095.041,2484450.8334,18.501134,58622,37438
AAVEUSDT,2026-07-03,R2,3555802.1619,3284569.8785,271232.2834,3.965169,2015,1720
AAVEUSDT,2026-07-04,M,213655.379,221922.8689,-8267.4899,-1.898049,11,13
AAVEUSDT,2026-07-04,R1,3230937.0989,3659719.2734,-428782.1745,-6.222661,25117,31508
AAVEUSDT,2026-07-04,R2,1746511.1075,1916827.1472,-170316.0397,-4.649203,905,991
AAVEUSDT,2026-07-05,M,95575.4521,79844.1105,15731.3416,8.967838,7,6
AAVEUSDT,2026-07-05,R1,2637773.4808,2619019.8363,18753.6445,0.356751,22177,19545
AAVEUSDT,2026-07-05,R2,1166943.9778,1034783.5549,132160.4229,6.002578,661,569
AAVEUSDT,2026-07-06,M,611243.1036,603279.4556,7963.648,0.655702,36,34
AAVEUSDT,2026-07-06,R1,7076383.0365,6932331.1895,144051.847,1.028302,58585,63261
AAVEUSDT,2026-07-06,R2,4084432.9299,3730386.9765,354045.9534,4.530443,2050,1886
AAVEUSDT,2026-07-07,M,320720.1808,682525.1875,-361805.0067,-36.063461,18,40
AAVEUSDT,2026-07-07,R1,7149884.3964,5721684.9401,1428199.4563,11.095768,52846,41006
AAVEUSDT,2026-07-07,R2,2879973.2063,3121570.7486,-241597.5423,-4.02559,1536,1596
AAVEUSDT,2026-07-08,M,517354.5096,268405.245,248949.2646,31.682618,20,14
AAVEUSDT,2026-07-08,R1,5926756.5726,5888801.581,37954.9916,0.321229,45093,36698
AAVEUSDT,2026-07-08,R2,3193623.6724,3052873.6903,140749.9821,2.253262,1520,1572
AAVEUSDT,2026-07-09,M,258007.0122,292112.7551,-34105.7429,-6.199694,9,13
AAVEUSDT,2026-07-09,R1,7167793.3342,5558213.487,1609579.8472,12.647957,47481,30905
AAVEUSDT,2026-07-09,R2,2898998.1042,2861520.5137,37477.5905,0.650594,1561,1632
AAVEUSDT,2026-07-10,M,444278.1183,287808.6335,156469.4848,21.37308,16,12
AAVEUSDT,2026-07-10,R1,7443834.3249,6888895.2504,554939.0745,3.871831,42929,37663
AAVEUSDT,2026-07-10,R2,3651852.2094,3674621.7246,-22769.5152,-0.310784,2016,2122
AAVEUSDT,2026-07-10,W,148449.7343,0.0,148449.7343,100.0,1,0
AAVEUSDT,2026-07-11,M,481481.3076,113600.5609,367880.7467,61.820191,25,9
AAVEUSDT,2026-07-11,R1,7049120.5735,7586984.7826,-537864.2091,-3.674913,40133,62651
AAVEUSDT,2026-07-11,R2,5352113.3654,4041926.1519,1310187.2135,13.947006,2528,2262
AAVEUSDT,2026-07-12,M,212942.9613,181529.5212,31413.4401,7.963405,10,9
AAVEUSDT,2026-07-12,R1,4884877.173,4868994.0854,15883.0876,0.162839,34238,34281
AAVEUSDT,2026-07-12,R2,2159123.9109,2260343.4127,-101219.5018,-2.29031,1184,1268
AAVEUSDT,2026-07-13,M,77614.0912,434646.5015,-357032.4103,-69.697419,4,13
AAVEUSDT,2026-07-13,R1,5215933.174,5916553.8275,-700620.6535,-6.293478,41223,47024
AAVEUSDT,2026-07-13,R2,2485586.5218,2554181.9472,-68595.4254,-1.361083,1342,1436
AAVEUSDT,2026-07-14,M,447615.1667,754553.7496,-306938.5829,-25.532068,22,33
AAVEUSDT,2026-07-14,R1,5415127.2247,5389015.4293,26111.7954,0.241683,33495,44585
AAVEUSDT,2026-07-14,R2,2430554.8239,2697124.4909,-266569.667,-5.198642,1360,1502
AAVEUSDT,2026-07-14,W,325394.3758,0.0,325394.3758,100.0,1,0
AAVEUSDT,2026-07-15,M,125282.7988,174194.7763,-48911.9775,-16.332434,5,12
AAVEUSDT,2026-07-15,R1,4922170.4269,4667435.9052,254734.5217,2.656361,31189,35383
AAVEUSDT,2026-07-15,R2,2137501.6086,2477517.659,-340016.0504,-7.367598,1208,1373
AAVEUSDT,2026-07-16,M,303159.0073,195264.4049,107894.6024,21.647178,13,14
AAVEUSDT,2026-07-16,R1,4733008.6226,4133976.3868,599032.2358,6.75576,42007,22619
AAVEUSDT,2026-07-16,R2,2076517.9422,2531355.6395,-454837.6973,-9.870881,1164,1366
AAVEUSDT,2026-07-17,M,179719.1369,357082.5162,-177363.3793,-33.040766,8,15
AAVEUSDT,2026-07-17,R1,3521142.3044,3680851.7116,-159709.4072,-2.217572,23615,21038
AAVEUSDT,2026-07-17,R2,1669017.6904,2134613.982,-465596.2916,-12.240835,897,1140
AAVEUSDT,2026-07-18,M,428750.5691,353835.257,74915.3121,9.572792,21,13
AAVEUSDT,2026-07-18,R1,2920824.0049,2328898.437,591925.5679,11.275369,20004,11950
AAVEUSDT,2026-07-18,R2,2146505.4832,2290680.0489,-144174.5657,-3.249235,1034,1139
AAVEUSDT,2026-07-18,W,100487.7412,0.0,100487.7412,100.0,1,0
AAVEUSDT,2026-07-19,M,242386.7991,164244.176,78142.6231,19.217086,7,9
AAVEUSDT,2026-07-19,R1,1807488.6959,1813640.789,-6152.0931,-0.169894,13732,11153
AAVEUSDT,2026-07-19,R2,730966.4012,1125220.1869,-394253.7857,-21.239987,410,575
AAVEUSDT,2026-07-20,M,208865.3733,195385.8234,13479.5499,3.334449,9,8
AAVEUSDT,2026-07-20,R1,3732204.092,3704860.1284,27343.9636,0.367671,23977,24477
AAVEUSDT,2026-07-20,R2,1617663.0209,1435810.3898,181852.6311,5.955599,864,777
AAVEUSDT,2026-07-21,M,551670.7481,318212.3868,233458.3613,26.837899,25,12
AAVEUSDT,2026-07-21,R1,4757603.6303,4855735.0926,-98131.4623,-1.020784,28328,32028
AAVEUSDT,2026-07-21,R2,2851557.6396,2765929.8104,85627.8292,1.524308,1456,1482
AAVEUSDT,2026-07-22,M,715587.3967,760949.617,-45362.2203,-3.072203,42,37
AAVEUSDT,2026-07-22,R1,6653323.0628,6577800.8379,75522.2249,0.570792,44771,38614
AAVEUSDT,2026-07-22,R2,4857068.6032,5781197.6044,-924129.0012,-8.686838,2338,2893
AAVEUSDT,2026-07-22,W,313069.9759,0.0,313069.9759,100.0,1,0
AAVEUSDT,2026-07-23,M,177545.623,190915.9713,-13370.3483,-3.628695,8,13
AAVEUSDT,2026-07-23,R1,2824557.9362,2938891.2898,-114333.3536,-1.983766,18201,17162
AAVEUSDT,2026-07-23,R2,1221083.6531,1626727.8847,-405644.2316,-14.244069,617,852
AAVEUSDT,2026-07-24,M,237706.0814,183970.1417,53735.9397,12.743412,11,11
AAVEUSDT,2026-07-24,R1,2757832.9228,2770879.5764,-13046.6536,-0.23598,16996,17956
AAVEUSDT,2026-07-24,R2,1466785.7247,1648736.4636,-181950.7389,-5.840136,742,859
AAVEUSDT,2026-07-25,M,335290.9529,217800.104,117490.8489,21.242587,15,15
AAVEUSDT,2026-07-25,R1,2087968.3402,1973861.3846,114106.9556,2.80925,14120,12880
AAVEUSDT,2026-07-25,R2,1580103.6463,1821048.5772,-240944.9309,-7.084215,777,873
AAVEUSDT,2026-07-25,W,0.0,117258.048,-117258.048,-100.0,0,1
AAVEUSDT,2026-07-26,M,552311.5639,376568.3588,175743.2051,18.919906,33,22
AAVEUSDT,2026-07-26,R1,6115656.5797,5550041.5356,565615.0441,4.848531,50619,32575
AAVEUSDT,2026-07-26,R2,4121430.6807,3883644.0427,237786.638,2.970449,2108,2037
AAVEUSDT,2026-07-27,M,192969.122,186338.5377,6630.5843,1.748076,7,12
AAVEUSDT,2026-07-27,R1,5855262.3789,5237155.6158,618106.7631,5.572336,59620,32873
AAVEUSDT,2026-07-27,R2,2514870.1946,2082271.8946,432598.3,9.410157,1376,1154
AAVEUSDT,2026-07-28,M,190526.9556,301749.0751,-111222.1195,-22.593446,10,16
AAVEUSDT,2026-07-28,R1,5099450.1965,4720850.1835,378600.013,3.855279,35112,29386
AAVEUSDT,2026-07-28,R2,2037284.1795,1880510.3591,156773.8204,4.001584,1096,1015
AAVEUSDT,2026-07-29,M,482553.0282,505670.2957,-23117.2675,-2.339276,25,28
AAVEUSDT,2026-07-29,R1,7528011.7558,8647004.4669,-1118992.7111,-6.918031,43623,95919
AAVEUSDT,2026-07-29,R2,4079050.4639,4694687.8612,-615637.3973,-7.01682,2244,2386
AAVEUSDT,2026-07-30,M,200269.2943,435713.2825,-235443.9882,-37.020509,13,18
AAVEUSDT,2026-07-30,R1,4578453.3006,4286018.5538,292434.7468,3.298953,34781,27507
AAVEUSDT,2026-07-30,R2,2456795.8928,2179583.2428,277212.65,5.979076,1271,1145
AAVEUSDT,2026-07-31,M,279513.6309,238071.264,41442.3669,8.006873,16,15
AAVEUSDT,2026-07-31,R1,4850354.8571,4749835.2625,100519.5946,1.047058,40525,27899
AAVEUSDT,2026-07-31,R2,2207947.3018,2761012.6552,-553065.3534,-11.130405,1129,1377
AAVEUSDT,2026-08-01,M,240650.5963,484042.7221,-243392.1258,-33.585535,17,23
AAVEUSDT,2026-08-01,R1,6493231.1461,6197739.4156,295491.7305,2.328362,72350,33471
AAVEUSDT,2026-08-01,R2,4195353.4434,5744129.4568,-1548776.0134,-15.582058,2266,3125
AAVEUSDT,2026-08-02,M,102177.3304,120907.7449,-18730.4145,-8.396086,7,6
AAVEUSDT,2026-08-02,R1,2976183.853,3129560.6324,-153376.7794,-2.512008,17001,23983
AAVEUSDT,2026-08-02,R2,1619820.5912,1571974.7354,47845.8558,1.499026,864,809
AAVEUSDT,2026-08-03,M,186091.3083,112770.2403,73321.068,24.533456,10,7
AAVEUSDT,2026-08-03,R1,2818877.5114,3093760.0072,-274882.4958,-4.649067,18743,20306
AAVEUSDT,2026-08-03,R2,1092480.5573,1209655.1843,-117174.627,-5.089823,578,657
AAVEUSDT,2026-08-04,M,146374.6862,166326.0247,-19951.3385,-6.38033,6,11
AAVEUSDT,2026-08-04,R1,2575134.4694,2433933.1823,141201.2871,2.818914,18514,22371
AAVEUSDT,2026-08-04,R2,842499.7761,970833.8173,-128334.0412,-7.077244,449,519
AAVEUSDT,2026-08-05,M,127661.5908,253222.9884,-125561.3976,-32.965734,5,14
AAVEUSDT,2026-08-05,R1,2385929.7983,2601775.1285,-215845.3302,-4.327548,18054,25638
AAVEUSDT,2026-08-05,R2,976310.1699,1173750.86,-197440.6901,-9.183027,478,617
AAVEUSDT,2026-08-06,M,568233.063,227206.873,341026.19,42.872651,19,14
AAVEUSDT,2026-08-06,R1,2683714.5981,2750397.0309,-66682.4328,-1.227108,21673,16586
AAVEUSDT,2026-08-06,R2,1105992.1623,1592487.5872,-486495.4249,-18.0285,560,804
AAVEUSDT,2026-08-07,M,250683.7899,116805.5627,133878.2272,36.430505,8,7
AAVEUSDT,2026-08-07,R1,2439645.2562,2634539.5508,-194894.2946,-3.840899,18561,18091
AAVEUSDT,2026-08-07,R2,1037018.613,1463876.5873,-426857.9743,-17.068207,515,699
AAVEUSDT,2026-08-08,M,168678.1272,20702.73,147975.3972,78.136407,7,2
AAVEUSDT,2026-08-08,R1,1358501.612,1179884.0983,178617.5137,7.036658,10122,7382
AAVEUSDT,2026-08-08,R2,650460.3308,557016.2978,93444.033,7.738786,332,293
AAVEUSDT,2026-08-09,M,118534.5503,212960.7109,-94426.1606,-28.48492,7,10
AAVEUSDT,2026-08-09,R1,1975243.563,1520672.5927,454570.9703,13.002914,18082,9786
AAVEUSDT,2026-08-09,R2,821719.424,757590.1459,64129.2781,4.060589,462,377
AAVEUSDT,2026-08-10,M,147895.5218,51254.2102,96641.3116,48.52696,5,4
AAVEUSDT,2026-08-10,R1,1947362.288,1835125.0096,112237.2784,2.967288,17454,13825
AAVEUSDT,2026-08-10,R2,590475.4823,700851.3714,-110375.8891,-8.547479,305,379
AAVEUSDT,2026-08-11,M,137073.2998,172777.7,-35704.4002,-11.523087,4,8
AAVEUSDT,2026-08-11,R1,1740049.0354,1876737.6328,-136688.5974,-3.779283,12785,18905
AAVEUSDT,2026-08-11,R2,577424.8502,915796.9834,-338372.1332,-22.66054,323,476
AAVEUSDT,2026-08-12,M,176605.8824,104640.3632,71965.5192,25.588082,7,6
AAVEUSDT,2026-08-12,R1,1951321.6157,1950021.8571,1299.7586,0.033316,15064,15348
AAVEUSDT,2026-08-12,R2,813713.7043,950152.9293,-136439.225,-7.735235,445,477
AAVEUSDT,2026-08-13,M,113085.6129,37856.6946,75228.9183,49.839518,8,3
AAVEUSDT,2026-08-13,R1,1836084.5225,1759310.7135,76773.809,2.135337,12915,12546
AAVEUSDT,2026-08-13,R2,919126.8244,881354.3787,37772.4457,2.097908,502,443
AAVEUSDT,2026-08-14,M,47531.8338,135214.1753,-87682.3415,-47.980441,3,8
AAVEUSDT,2026-08-14,R1,1758137.4384,2055231.6837,-297094.2453,-7.79086,11405,13485
AAVEUSDT,2026-08-14,R2,944360.4511,1077951.3591,-133590.908,-6.605851,518,603
AAVEUSDT,2026-08-15,M,135533.2004,87371.0269,48162.1735,21.606667,6,5
AAVEUSDT,2026-08-15,R1,888237.2073,915767.8496,-27530.6423,-1.526085,5840,5586
AAVEUSDT,2026-08-15,R2,437304.4003,399783.3048,37521.0955,4.482337,230,222
AAVEUSDT,2026-08-16,M,0.0,10407.4133,-10407.4133,-100.0,0,1
AAVEUSDT,2026-08-16,R1,933761.5629,874365.0176,59396.5453,3.284977,7302,5366
AAVEUSDT,2026-08-16,R2,210511.0827,311903.3309,-101392.2482,-19.408394,115,188
AAVEUSDT,2026-08-17,M,142702.6226,124207.4035,18495.2191,6.929383,7,5
AAVEUSDT,2026-08-17,R1,1864957.5876,1627946.7387,237010.8489,6.785495,14350,12548
AAVEUSDT,2026-08-17,R2,1175458.702,1065212.9335,110245.7685,4.920211,619,580
AAVEUSDT,2026-08-18,M,168121.0916,123242.1327,44878.9589,15.403097,8,6
AAVEUSDT,2026-08-18,R1,2077690.9101,1859976.9105,217713.9996,5.529009,16513,11139
AAVEUSDT,2026-08-18,R2,1019169.1653,1258124.5475,-238955.3822,-10.492954,569,682
AAVEUSDT,2026-08-19,M,642311.5162,371117.9258,271193.5904,26.759987,36,22
AAVEUSDT,2026-08-19,R1,4415107.6266,3861701.4454,553406.1812,6.686226,44105,27042
AAVEUSDT,2026-08-19,R2,2663192.9433,2388813.3816,274379.5617,5.431101,1285,1161
AAVEUSDT,2026-08-20,M,476147.7259,396548.1306,79599.5953,9.121115,24,24
AAVEUSDT,2026-08-20,R1,3876892.6891,3759165.7343,117726.9548,1.541724,37079,26785
AAVEUSDT,2026-08-20,R2,2494654.5877,3116870.4126,-622215.8249,-11.088177,1275,1478
AAVEUSDT,2026-08-21,M,1435789.7235,1494856.7502,-59067.0267,-2.015495,74,72
AAVEUSDT,2026-08-21,R1,16054232.8396,12591547.5325,3462685.3071,12.087942,118279,101435
AAVEUSDT,2026-08-21,R2,8821454.6477,6765604.7512,2055849.8965,13.189466,4569,3247
AAVEUSDT,2026-08-21,W,123476.835,0.0,123476.835,100.0,1,0
AAVEUSDT,2026-08-22,M,721556.0577,568908.5209,152647.5368,11.828882,36,28
AAVEUSDT,2026-08-22,R1,16303877.7505,14965864.8918,1338012.8587,4.278938,162627,152024
AAVEUSDT,2026-08-22,R2,6957568.7036,5548424.5015,1409144.2021,11.267751,3270,2684
AAVEUSDT,2026-08-23,M,1396296.4975,1040298.7826,355997.7149,14.610457,60,49
AAVEUSDT,2026-08-23,R1,15281215.1367,15289078.2035,-7863.0668,-0.025721,165315,161668
AAVEUSDT,2026-08-23,R2,7917572.4745,8004398.1976,-86825.7231,-0.54532,3895,3806
AAVEUSDT,2026-08-24,M,793928.5453,1175466.3052,-381537.7599,-19.37335,36,62
AAVEUSDT,2026-08-24,R1,15495031.6926,16149215.1422,-654183.4496,-2.067306,178385,162328
AAVEUSDT,2026-08-24,R2,8453220.3868,8077820.2866,375400.1002,2.27088,3872,4070
