ts,asset,variant,direction,regime,entry,sl,tp1,tp2,tp3,rr2,score,pre,reaction,R,outcome,mfe,mae,entry_eff,false_start,tp1_hit,tp2_hit,tp3_hit,bars
2025-07-20 10:29:59.999000+00:00,BTCUSDT,v3_fib,SHORT,transition,117941.9,118280.58714285714,117245.9,116788.9,105010.0,3.4043217297041557,70.24878996773248,48.125,22.123789967732474,-1.0,SL,4.640861140285301,5.251749402103054,0.22033122884068956,True,False,False,False,7
2025-08-12 02:59:59.999000+00:00,BTCUSDT,v3_fib,LONG,transition,119003.7,117891.21142857143,120799.0,122450.0,120300.1,3.0978295764194312,72.21354166666669,43.625,28.58854166666669,0.33384612618814463,TIME,1.1382588842004269,0.7635134614545004,0.15656973613355207,False,False,False,False,49
2025-08-16 20:59:59.999000+00:00,BTCUSDT,v3_fib,SHORT,transition,117606.7,117837.91571428571,117089.7,116736.3,111850.0,3.764450018844412,70.8724315068493,43.0,27.872431506849292,-1.0,SL,2.0980407906036347,4.114339732222799,0.9997869620792377,False,False,False,False,16
2025-08-17 12:59:59.999000+00:00,BTCUSDT,v3_fib,SHORT,transition,118109.3,118492.17857142857,117121.6,116736.3,111850.0,3.5859933212694175,71.41439393939392,43.0,28.414393939393918,-1.0,SL,9.152510120702425,1.1719120198496558,0.5131821633937306,True,False,False,False,2
2025-08-27 01:29:59.999000+00:00,BTCUSDT,v3_fib,SHORT,transition,111206.2,112018.8942857143,109350.0,108559.7,109219.8,3.2564520835456783,70.80686041709686,42.125,28.681860417096857,-1.0,SL,1.1065661661562962,1.6762760904644953,0.4069362774510933,False,False,False,False,26
2025-09-09 03:59:59.999000+00:00,BTCUSDT,v3_fib,LONG,transition,111657.6,111097.84142857144,112867.6,113344.3,117397.4,3.0132633711983163,73.73289269051318,45.0,28.732892690513186,-1.0,SL,2.8233600710510522,1.6841189186154577,0.9513031962920553,False,True,False,False,24
2025-09-15 01:59:59.999000+00:00,BTCUSDT,v3_fib,LONG,transition,115178.3,114702.95857142858,116057.7,116605.7,116605.7,3.002894160287808,72.53010525132973,48.75,23.780105251329726,3.002894160287808,TP2,3.327292562639197,1.7667300797321843,0.98489860491874,False,True,True,True,9
2025-09-21 13:29:59.999000+00:00,BTCUSDT,v3_fib,SHORT,trend,115667.0,115816.43571428572,115277.0,115049.9,107211.5,4.129534917068886,72.41071428571429,46.875,25.53571428571429,4.129534917068886,TP2,28.09100903398415,0.1960709335117959,0.9455693851012396,False,True,True,False,23
2025-10-11 14:59:59.999000+00:00,BTCUSDT,v3_fib,SHORT,trend,111934.5,113554.1,110022.0,101516.5,108566.0,6.432452457396865,70.69131331631331,48.625,22.066313316313312,-1.0,SL,1.502531489256601,1.0824277599407257,0.5878070973612368,False,True,False,False,49
2025-10-13 15:29:59.999000+00:00,BTCUSDT,v3_fib,SHORT,transition,114192.3,116066.21285714286,113600.5,101516.5,101516.5,6.764348700465559,73.85230763859795,48.625,25.22730763859795,0.7307170100149504,TIME,2.3428517410856875,0.8726659800463361,0.08238167938931829,False,True,False,False,49
2025-10-18 13:59:59.999000+00:00,BTCUSDT,v3_fib,SHORT,transition,106836.7,107557.09285714287,106270.0,103470.0,101516.5,4.673422239849204,73.77357881136948,45.625,28.148578811369475,-1.0,SL,1.0839918695156143,2.2852808487432097,0.6180525322884916,False,True,False,False,40
2025-10-31 09:59:59.999000+00:00,BTCUSDT,v3_fib,SHORT,transition,109813.3,110574.58,106200.0,106200.0,101516.5,4.746348255569578,70.44907601847964,41.75,28.699076018479648,-1.0,SL,1.5937631357713387,1.8648854560739796,0.37204506959275296,True,False,False,False,5
2025-10-31 13:29:59.999000+00:00,BTCUSDT,v3_fib,SHORT,transition,109879.9,110566.88428571429,107530.3,106200.0,101516.5,5.356599963816941,75.459726443769,50.0,25.459726443768997,-1.0,SL,1.863070271933825,1.969622927536277,0.4860995062666138,True,False,False,False,2
2025-11-01 11:59:59.999000+00:00,BTCUSDT,v3_fib,SHORT,transition,110096.2,110627.21714285715,109277.7,106200.0,103470.0,7.33723958333325,73.02686696518853,47.5,25.526866965188535,-1.0,SL,0.8317998880853852,2.108783143939377,0.6842757552285006,False,False,False,False,34
