window_end_utc,window_start_utc,venue,symbol,status,field_coverage,field_total,trade_completeness,trade_count,trade_notional_1h_usdt,taker_buy_notional_usdt,taker_sell_notional_usdt,taker_buy_ratio,taker_sell_ratio,cvd_notional_usdt,last_price,index_price,mark_price,basis_bps,volume_24h_base,volume_24h_quote,volume_24h_usdt,price_ts_utc,long_position_ratio,short_position_ratio,long_short_position_ratio,long_short_ts_utc,depth_ts_utc,best_bid,best_ask,depth_bid_notional_0_5pct,depth_ask_notional_0_5pct,depth_imbalance_0_5pct,depth_bid_notional_1pct,depth_ask_notional_1pct,depth_imbalance_1pct,liquidation_completeness,liquidation_count,long_liquidation_amount_raw,short_liquidation_amount_raw,errors
2026-09-09T00:29:34.317369Z,2026-09-08T23:29:34.317369Z,Bitget USDT Futures,BTCUSDT,OK,7,7,FULL,14359,34302614.755499996,18474634.03476,15827980.72074,0.5385780112228273,0.4614219887771728,2646653.3140199985,78589.7,78625.2395,78595.0,-3.846029620042657,27584.3919,2164940980.90824,2164940980.90824,2026-09-09T00:29:38.533000Z,0.4976,0.5024,0.9904,2026-09-09T00:00:00Z,2026-09-09T00:29:38.811000Z,78589.7,78589.8,98401506.19103,99037352.15696,-0.0032204702318998856,98401826.81693,99037352.15696,-0.003218841079733438,FULL,0,0.0,0.0,
2026-09-09T00:29:34.317369Z,2026-09-08T23:29:34.317369Z,Bitget USDT Futures,ETHUSDT,OK,7,7,FULL,6179,29522327.978,19442188.2279,10080139.7501,0.6585587776949126,0.3414412223050874,9362048.477799999,2489.54,2490.5485,2489.54,-4.049308816912456,625345.76,1550999558.3841,1550999558.3841,2026-09-09T00:29:41.969000Z,0.4978,0.5022,0.9912,2026-09-09T00:00:00Z,2026-09-09T00:29:42.208000Z,2489.63,2489.64,51253026.5628,51084409.6901,0.001647655822482265,78252628.81030001,80273575.83049999,-0.012748346715164161,FULL,0,0.0,0.0,
2026-09-09T01:17:17.115844Z,2026-09-09T00:17:17.115844Z,Bitget USDT Futures,BTCUSDT,OK,7,7,FULL,21521,43287899.54793,22643375.24234,20644524.30559,0.5230878716410898,0.4769121283589101,1998850.9367499985,78617.5,78648.594,78617.6,-3.9408206076751995,27367.5341,2147507109.18759,2147507109.18759,2026-09-09T01:17:24.211000Z,0.4973,0.5027,0.9892,2026-09-09T01:00:00Z,2026-09-09T01:17:24.558000Z,78617.5,78617.6,93672902.66307999,58679367.85835,0.22968830516909017,93672902.66307999,58679367.85835,0.22968830516909017,FULL,1,0,0.0666,
2026-09-09T01:17:17.115844Z,2026-09-09T00:17:17.115844Z,Bitget USDT Futures,ETHUSDT,OK,7,7,FULL,6910,29903595.2218,15219099.4583,14684495.7635,0.5089387863036995,0.49106121369630046,534603.6948000006,2490.13,2491.1395,2490.13,-4.05236238275708,620986.13,1540135856.8018,1540135856.8018,2026-09-09T01:17:28.036000Z,0.4979,0.5021,0.9916,2026-09-09T01:00:00Z,2026-09-09T01:17:28.364000Z,2490.13,2490.14,52796407.6991,37599984.2552,0.16810873880433827,78563395.0852,64200643.0731,0.10060483156251333,FULL,0,0.0,0.0,
2026-09-09T02:18:36.932717Z,2026-09-09T01:18:36.932717Z,Bitget USDT Futures,BTCUSDT,OK,7,7,FULL,23116,50278303.894329995,25827028.00345,24451275.89088,0.5136813695571496,0.4863186304428505,1375752.112569999,78745.8,78773.7555,78745.8,-3.548834230709952,27346.6166,2145478330.61551,2145478330.61551,2026-09-09T02:18:43.565000Z,0.4972,0.5028,0.9888,2026-09-09T02:00:00Z,2026-09-09T02:18:43.832000Z,78745.7,78745.8,69135279.54208,80639017.76245,-0.07680715868744763,69135279.54208,80639017.76245,-0.07680715868744763,FULL,0,0.0,0.0,
2026-09-09T02:18:36.932717Z,2026-09-09T01:18:36.932717Z,Bitget USDT Futures,ETHUSDT,OK,7,7,FULL,9358,36194202.8495,18210482.2958,17983720.5537,0.5031325699179355,0.49686743008206447,226761.74210000038,2493.32,2494.4195,2493.46,-3.8465863500503072,616472.68,1528777693.0105,1528777693.0105,2026-09-09T02:18:47.834000Z,0.4978,0.5022,0.9912,2026-09-09T02:00:00Z,2026-09-09T02:18:48.087000Z,2493.71,2493.72,30864988.666,48339304.4119,-0.22062334081706203,61488807.9463,62407665.8636,-0.007416336309214468,FULL,1,0,0.3,
2026-09-09T03:18:56.067087Z,2026-09-09T02:18:56.067087Z,Bitget USDT Futures,BTCUSDT,OK,7,7,FULL,17407,29630893.88108,12505068.9898,17125824.89128,0.4220280711067165,0.5779719288932835,-4620755.901479999,78582.1,78616.6165,78583.1,-4.2632844673484716,26700.4796,2094222496.09093,2094222496.09093,2026-09-09T03:19:01.923000Z,0.4969,0.5031,0.9876,2026-09-09T03:00:00Z,2026-09-09T03:19:02.304000Z,78582.0,78582.1,67384756.61523,70745354.2727,-0.024329218559714174,67384756.61523,70781218.34677,-0.024582475768539565,FULL,0,0.0,0.0,
2026-09-09T03:18:56.067087Z,2026-09-09T02:18:56.067087Z,Bitget USDT Futures,ETHUSDT,OK,7,7,FULL,6940,20530247.7464,7858484.1826,12671763.5638,0.38277590605198586,0.6172240939480143,-4813279.3812,2487.79,2488.9915,2487.86,-4.546017935376234,605335.38,1501040634.6383,1501040634.6383,2026-09-09T03:19:05.839000Z,0.498,0.502,0.992,2026-09-09T03:00:00Z,2026-09-09T03:19:06.185000Z,2487.87,2487.88,53624750.6006,48604407.429,0.04910872072473082,76197130.4609,71206670.1302,0.033855710033851814,FULL,0,0.0,0.0,
2026-09-09T04:19:21.499807Z,2026-09-09T03:19:21.499807Z,Bitget USDT Futures,BTCUSDT,OK,7,7,FULL,24269,66012086.302430004,35763562.60311,30248523.69932,0.5417729480516886,0.45822705194831126,5515038.903790001,78793.1,78834.1845,78798.7,-4.501156474828738,27101.4944,2125638015.40049,2125638015.40049,2026-09-09T04:19:30.063000Z,0.4972,0.5028,0.9888,2026-09-09T04:00:00Z,2026-09-09T04:19:30.450000Z,78793.1,78793.2,84907513.14335,67485915.92644,0.11431987142261639,84907513.14335,67485915.92644,0.11431987142261639,FULL,0,0.0,0.0,
2026-09-09T04:19:21.499807Z,2026-09-09T03:19:21.499807Z,Bitget USDT Futures,ETHUSDT,OK,7,7,FULL,12977,75567787.8822,32015215.6438,43552572.2384,0.4236622050351323,0.5763377949648677,-11537356.594599996,2494.17,2495.711,2494.38,-5.333149551368654,620021.22,1537855391.7423,1537855391.7423,2026-09-09T04:19:36.164000Z,0.4976,0.5024,0.9904,2026-09-09T04:00:00Z,2026-09-09T04:19:36.518000Z,2494.34,2494.35,60237408.1263,60396056.3432,-0.0013151260937226074,84172401.6008,77271005.7037,0.04274808127707065,FULL,0,0.0,0.0,
2026-09-09T05:17:37.772558Z,2026-09-09T04:17:37.772558Z,Bitget USDT Futures,BTCUSDT,OK,7,7,FULL,49944,158061692.36404002,87155220.35228,70906472.01176,0.5514000201361146,0.4485999798638854,16248748.34052001,79288.6,79325.963,79292.9,-4.167992262509301,27618.1853,2167183133.08376,2167183133.08376,2026-09-09T05:17:54.931000Z,0.4971,0.5029,0.9884,2026-09-09T05:00:00Z,2026-09-09T05:17:55.333000Z,79288.6,79288.7,83648134.85549,72525410.70918,0.07122028321822396,98619216.18823,72525410.70918,0.15246640196710076,FULL,10,0,0.24559999999999998,
2026-09-09T05:17:37.772558Z,2026-09-09T04:17:37.772558Z,Bitget USDT Futures,ETHUSDT,OK,7,7,FULL,20143,89248389.123,43285224.4745,45963164.6485,0.48499726325418985,0.5150027367458102,-2677940.1740000024,2507.75,2508.9885,2507.84,-4.577541905831373,637334.62,1581677134.0806,1581677134.0806,2026-09-09T05:18:03.957000Z,0.4976,0.5024,0.9904,2026-09-09T05:00:00Z,2026-09-09T05:18:04.358000Z,2507.91,2507.92,43215218.8024,53941176.8016,-0.11039888761330711,61994074.7095,73741809.9618,-0.08654848554417634,FULL,5,0,25.11,
2026-09-09T06:24:31.752838Z,2026-09-09T05:24:31.752838Z,Bitget USDT Futures,BTCUSDT,OK,7,7,FULL,34753,97603554.61840999,47615119.24892,49988435.36949,0.48784206103021205,0.512157938969788,-2373316.1205699965,79173.5,79212.0115,79178.1,-4.281105776487992,26976.1739,2117372897.29669,2117372897.29669,2026-09-09T06:24:44.011000Z,0.4973,0.5027,0.9892,2026-09-09T06:00:00Z,2026-09-09T06:24:44.458000Z,79173.5,79173.6,93655871.9751,61354964.06707,0.2083783865228795,94355610.77593,61354964.06707,0.2119358093831066,FULL,2,0.0023,0,
2026-09-09T06:24:31.752838Z,2026-09-09T05:24:31.752838Z,Bitget USDT Futures,ETHUSDT,OK,7,7,FULL,12775,63940374.4596,31739589.7168,32200784.7428,0.4963935539172405,0.5036064460827595,-461195.02600000054,2501.6,2502.4975,2501.6,-3.586417169247902,624257.35,1550017292.6278,1550017292.6278,2026-09-09T06:24:50.236000Z,0.4972,0.5028,0.9888,2026-09-09T06:00:00Z,2026-09-09T06:24:50.672000Z,2501.8,2501.81,49228492.708399996,44678377.6786,0.04845348387235673,74605653.7089,71670364.8733,0.02006678103526939,FULL,1,0.01,0,
