asset,setup_time,direction,regime,v3_nofib_score,v3_fib_score,segment_gate,entry,stop,tp,R,outcome,MFE,MAE,false_start,split,tier
BTCUSDT,2026-07-12 04:00:00+00:00,LONG,BULL_TREND,66.0,66.0,True,64154.2,63635.76237840249,65709.51286479252,-1.0,SL,0.4968775205901163,2.881542422397341,True,OOS,65-69
BTCUSDT,2026-07-12 12:00:00+00:00,LONG,BULL_TREND,67.0,67.0,True,64079.7,63579.859180855274,65579.22245743417,-1.0,SL,0.6644115231890454,3.290647616203914,False,OOS,65-69
BTCUSDT,2026-07-12 19:00:00+00:00,LONG,BULL_TREND,61.0,61.0,True,64143.7,63581.39457163157,65830.61628510526,-1.0,SL,0.47678714533829025,4.157349159482639,True,OOS,60-64
BTCUSDT,2026-07-14 00:00:00+00:00,SHORT,BEAR_TREND,70.0,70.0,True,62413.8,63110.94791592575,60322.35625222275,-1.0,SL,0.22305166012511105,3.8961602522947008,True,OOS,70-74
BTCUSDT,2026-07-14 08:00:00+00:00,SHORT,BEAR_TREND,68.0,68.0,True,62527.2,62879.92009406439,61469.03971780681,-1.0,SL,0.07059422023018679,7.747786547995974,True,OOS,65-69
BTCUSDT,2026-07-15 00:00:00+00:00,LONG,BULL_TREND,64.0,64.0,True,64891.5,62690.943505098105,71493.1694847057,-0.04430697427031825,TIME,0.31728337882601104,0.2002220806513042,False,OOS,60-64
BTCUSDT,2026-07-15 06:00:00+00:00,LONG,BULL_TREND,58.0,58.0,True,65016.1,64332.32823669467,67067.41528991598,-0.2591508007634293,TIME,0.8388764069859205,0.9563132540587448,False,OOS,55-59
BTCUSDT,2026-07-15 12:00:00+00:00,LONG,BULL_TREND,73.0,73.0,True,64697.1,64417.806170504,65534.98148848799,3.0,TP3R,3.1959173663476608,3.05771166352331,False,OOS,70-74
BTCUSDT,2026-07-15 18:00:00+00:00,LONG,BULL_TREND,71.0,71.0,True,65094.1,64411.64510695005,67141.46467914985,-1.0,SL,0.004102835262107159,1.8478876960849837,True,OOS,70-74
BTCUSDT,2026-07-16 06:00:00+00:00,LONG,BULL_TREND,74.0,74.0,True,64838.9,64331.431151571516,66361.30654528545,-1.0,SL,0.0705462022168652,4.152176052826109,True,OOS,70-74
BTCUSDT,2026-07-18 20:00:00+00:00,LONG,BULL_TREND,56.0,56.0,True,64588.1,63892.08675466787,66676.13973599637,-0.15488210996409274,TIME,0.5182372640450017,0.4721174520798025,False,OOS,55-59
BTCUSDT,2026-07-19 02:00:00+00:00,LONG,BULL_TREND,54.0,54.0,True,64869.1,63905.761618781245,67759.11514365626,-0.07743904058470034,TIME,0.22370124994642424,0.6327994522846399,False,OOS,<55
BTCUSDT,2026-07-19 08:00:00+00:00,LONG,BULL_TREND,58.0,58.0,True,64678.7,64427.999451688374,65430.801644934865,-1.0,SL,1.6190630723929038,3.7598641341156522,False,OOS,55-59
BTCUSDT,2026-07-19 14:00:00+00:00,LONG,BULL_TREND,60.0,60.0,True,64517.5,64240.78124473733,65347.65626578801,-1.0,SL,2.0493731964849564,2.8238057057544563,False,OOS,60-64
BTCUSDT,2026-07-19 21:00:00+00:00,LONG,BULL_TREND,61.0,61.0,True,64510.9,64239.392762846604,65325.42171146019,-1.0,SL,4.703742019511836,2.8536992535571124,False,OOS,60-64
BTCUSDT,2026-07-20 03:00:00+00:00,LONG,BULL_TREND,80.0,80.0,True,64812.9,64233.44249842259,66551.27250473223,-1.0,SL,1.6827808723600324,1.8582898608935394,False,OOS,75+
BTCUSDT,2026-07-20 12:00:00+00:00,LONG,BULL_TREND,58.0,58.0,True,64729.5,63699.84930126758,67818.45209619726,1.6011255098739454,TIME,1.6495885469615956,0.6751804285238131,False,OOS,55-59
BTCUSDT,2026-07-20 18:00:00+00:00,LONG,BULL_TREND,59.0,59.0,True,65725.1,63692.8752752762,71821.77417417141,0.26133920798162313,TIME,0.5899938060063478,0.35119147568534864,False,OOS,55-59
BTCUSDT,2026-07-21 00:00:00+00:00,LONG,BULL_TREND,78.0,78.0,True,65152.5,63996.807735329334,68619.576794012,1.2969715605279497,TIME,1.5329340293757636,0.03218849960079801,False,OOS,75+
BTCUSDT,2026-07-21 06:00:00+00:00,LONG,BULL_TREND,70.0,70.0,True,65706.0,64974.38607102844,67900.84178691468,0.34676759142165,TIME,1.6649491648037789,0.10292313612160643,False,OOS,70-74
BTCUSDT,2026-07-21 12:00:00+00:00,LONG,BULL_TREND,58.0,58.0,True,66378.1,65081.36067100081,70268.3179869976,-0.38404017589591344,TIME,0.42105609646419423,0.5471415758999008,False,OOS,55-59
BTCUSDT,2026-07-21 18:00:00+00:00,LONG,BULL_TREND,73.0,73.0,True,66256.2,65427.15172036401,68743.34483890796,-0.3581214837456212,TIME,0.5485808380178941,0.9060992205783593,False,OOS,70-74
BTCUSDT,2026-07-22 00:00:00+00:00,LONG,BULL_TREND,62.0,62.0,True,66651.4,65908.35116076056,68880.54651771829,-1.0,SL,0.0802100707956303,1.5428326369144487,True,OOS,60-64
BTCUSDT,2026-07-22 16:00:00+00:00,LONG,BULL_TREND,77.0,77.0,True,66090.2,65473.721766772884,67939.63469968134,-1.0,SL,0.44348686663084,2.261231499939178,True,OOS,75+
BTCUSDT,2026-07-23 00:00:00+00:00,LONG,BULL_TREND,70.0,70.0,True,66154.1,65474.747986216345,68192.15604135099,-1.0,SL,0.19135882040882343,2.2346294250971996,True,OOS,70-74
BTCUSDT,2026-07-25 08:00:00+00:00,SHORT,BEAR_TREND,57.0,57.0,True,63936.0,64279.4949752629,62905.51507421129,-1.0,SL,0.51092450439974,1.8340879645118875,False,OOS,55-59
BTCUSDT,2026-07-26 06:00:00+00:00,SHORT,BEAR_TREND,68.0,68.0,False,64323.6,64579.876911392596,63554.76926582221,-1.0,SL,0.26221636445841096,5.458548694060823,True,OOS,65-69
BTCUSDT,2026-07-26 13:00:00+00:00,SHORT,BEAR_TREND,57.0,57.0,False,64391.9,64652.8201254116,63609.13962376521,-1.0,SL,0.0,5.099644950350211,True,OOS,55-59
BTCUSDT,2026-07-28 00:00:00+00:00,SHORT,BEAR_TREND,65.0,65.0,True,63654.0,65725.81113378613,57438.5665986416,-0.1608254703174079,TIME,0.47972519492338944,0.251470798425481,False,OOS,65-69
BTCUSDT,2026-07-28 06:00:00+00:00,SHORT,BEAR_TREND,48.0,48.0,True,63390.3,65103.23285963558,58251.50142109327,-0.4135597002621018,TIME,0.4262864104056903,0.4581031857646425,False,OOS,<55
BTCUSDT,2026-07-28 12:00:00+00:00,SHORT,BEAR_TREND,67.0,67.0,True,63415.5,63933.29616190357,61862.11151428929,-1.0,SL,1.458875240061513,2.5114129761397805,False,OOS,65-69
BTCUSDT,2026-07-28 18:00:00+00:00,SHORT,BEAR_TREND,62.0,62.0,True,63670.8,64121.14866210901,62319.75401367299,-1.0,SL,0.3215286558683162,2.3206463967401247,True,OOS,60-64
BTCUSDT,2026-07-29 04:00:00+00:00,SHORT,BEAR_TREND,60.0,60.0,False,63719.6,64211.17738931817,62244.86783204549,-1.0,SL,0.9878403900422255,2.0267408990919997,False,OOS,60-64
BTCUSDT,2026-07-30 01:00:00+00:00,SHORT,BEAR_TREND,63.0,63.0,False,63677.7,64750.07683043803,60460.56950868589,-1.0,SL,0.014080871174576405,1.59794575130838,True,OOS,60-64
BTCUSDT,2026-07-31 12:00:00+00:00,SHORT,BEAR_TREND,41.0,41.0,False,63695.0,65422.695404890816,58511.91378532755,0.3613484172225697,TIME,0.7434759601511911,0.06511564462203892,False,OOS,<55
BTCUSDT,2026-07-31 18:00:00+00:00,SHORT,BEAR_TREND,49.0,49.0,False,63116.5,64513.45077960257,58925.647661192284,0.30967447551951105,TIME,0.3777513193056996,0.029134884774949705,False,OOS,<55
BTCUSDT,2026-08-01 00:00:00+00:00,SHORT,BEAR_TREND,67.0,67.0,True,62927.2,63973.85867249625,59787.223982511234,0.0298091448720201,TIME,0.6672662429045066,0.19051100921414763,False,OOS,65-69
BTCUSDT,2026-08-01 06:00:00+00:00,SHORT,BEAR_TREND,59.0,59.0,True,63001.9,63298.764665898794,62111.30600230362,-1.0,SL,2.6042169675510127,2.082093529482965,False,OOS,55-59
BTCUSDT,2026-08-01 12:00:00+00:00,SHORT,BEAR_TREND,73.0,73.0,True,63070.8,63144.74505991236,62848.964820262925,3.0,TP3R,11.386832345500162,7.42713577689864,False,OOS,70-74
BTCUSDT,2026-08-01 18:00:00+00:00,SHORT,BEAR_TREND,61.0,61.0,True,62683.9,63143.333893055365,61305.59832083391,-1.0,SL,0.9905668843311844,2.037507493786911,False,OOS,60-64
BTCUSDT,2026-08-02 00:00:00+00:00,SHORT,BEAR_TREND,73.0,73.0,True,62896.0,63115.526630591135,62237.42010822659,-1.0,SL,0.5179326065991573,4.022291043333928,False,OOS,70-74
BTCUSDT,2026-08-02 16:00:00+00:00,SHORT,BEAR_TREND,61.0,61.0,True,63080.3,63637.880352963104,61407.5589411107,-1.0,SL,1.4564716918096787,1.5777098230328297,False,OOS,60-64
BTCUSDT,2026-08-03 08:00:00+00:00,SHORT,BEAR_TREND,61.0,61.0,True,62543.9,63801.021781340736,58772.5346559778,-1.0,SL,0.2193104948877484,1.3490339799786977,True,OOS,60-64
BTCUSDT,2026-08-05 04:00:00+00:00,LONG,BULL_TREND,73.0,74.0,True,64090.3,63750.18064143984,65110.6580756805,1.3518783580754634,TIME,2.7393324624160877,0.7153371129181542,False,OOS,70-74
BTCUSDT,2026-08-05 10:00:00+00:00,LONG,BULL_TREND,73.0,74.0,True,64118.1,63888.958596870725,64805.52420938782,-1.0,SL,3.9447257791733668,1.1831122455292535,False,OOS,70-74
BTCUSDT,2026-08-05 16:00:00+00:00,LONG,BULL_TREND,69.0,69.0,True,64587.0,63814.227055630385,66905.31883310885,0.03183341262039892,TIME,0.5629079060924532,0.6159635937931213,False,OOS,65-69
BTCUSDT,2026-08-05 22:00:00+00:00,LONG,BULL_TREND,61.0,61.0,True,64658.5,63818.12217161193,67179.6334851642,-0.3037919271260345,TIME,0.3726895087186527,0.6514926756815589,False,OOS,60-64
BTCUSDT,2026-08-06 04:00:00+00:00,LONG,BULL_TREND,67.0,67.0,True,64550.0,64324.2156698442,65227.35299046741,-1.0,SL,1.8677115445035681,1.9443333365830497,False,OOS,65-69
BTCUSDT,2026-08-06 15:00:00+00:00,LONG,BULL_TREND,67.0,67.0,True,64823.4,64081.96112078557,67047.71663764329,0.15119250304053478,TIME,0.7210304382289984,0.9375014171585805,False,OOS,65-69
BTCUSDT,2026-08-07 12:00:00+00:00,LONG,BULL_TREND,61.0,61.0,True,65188.1,64103.80927382964,68440.97217851107,-0.1868502562182451,TIME,0.15669229285034722,0.643831016120225,False,OOS,60-64
BTCUSDT,2026-08-07 18:00:00+00:00,LONG,BULL_TREND,88.0,88.0,True,64825.3,64109.80660884075,66971.78017347776,0.3408836517760478,TIME,0.4719819975595453,0.23801757235532314,False,OOS,75+
BTCUSDT,2026-08-08 00:00:00+00:00,LONG,BULL_TREND,67.0,67.0,True,64868.2,64465.76208466126,66075.5137460162,0.16524287962287684,TIME,0.7325353520725499,0.20847936241140458,False,OOS,65-69
BTCUSDT,2026-08-08 06:00:00+00:00,LONG,BULL_TREND,68.0,68.0,True,64950.1,64471.1236524152,66387.02904275441,-0.34156175106545045,TIME,0.4444895892532735,0.5221552196911333,False,OOS,65-69
BTCUSDT,2026-08-08 12:00:00+00:00,LONG,BULL_TREND,68.0,68.0,True,64985.4,64770.0485052081,65631.45448437572,-1.0,SL,0.8246982458682992,1.325275221682521,False,OOS,65-69
BTCUSDT,2026-08-08 18:00:00+00:00,LONG,BULL_TREND,60.0,60.0,True,65069.1,64878.60594082624,65640.58217752128,-1.0,SL,1.1065961894786402,1.9375932330956303,False,OOS,60-64
BTCUSDT,2026-08-09 08:00:00+00:00,LONG,BULL_TREND,58.0,58.0,True,64892.3,64690.544034367245,65497.567896898276,1.7253517084774628,TIME,2.9263075227954274,0.6597078781912131,False,OOS,55-59
BTCUSDT,2026-08-09 14:00:00+00:00,LONG,BULL_TREND,53.0,53.0,True,65212.0,64689.04387588958,66780.86837233126,-1.0,SL,0.517634247921804,1.3957193851427026,False,OOS,<55
BTCUSDT,2026-08-09 20:00:00+00:00,LONG,BULL_TREND,74.0,74.0,True,65049.2,64748.986724298644,65949.83982710406,-1.0,SL,1.443973451831084,4.201013419721705,False,OOS,70-74
BTCUSDT,2026-08-10 02:00:00+00:00,LONG,BULL_TREND,81.0,81.0,True,65074.5,64773.52702311075,65977.41893066774,-1.0,SL,0.9100484795377131,4.274470131161963,False,OOS,75+
BTCUSDT,2026-08-10 08:00:00+00:00,LONG,BULL_TREND,76.0,76.0,True,65240.3,64772.565283648844,66643.50414905348,-1.0,SL,0.14238840452030427,3.1049651634360784,True,OOS,75+
BTCUSDT,2026-08-11 20:00:00+00:00,SHORT,BEAR_TREND,69.0,69.0,True,63649.9,64495.005755106096,61114.58273468172,0.24848961059747668,TIME,0.4341468482295931,0.9467454163763844,False,OOS,65-69
BTCUSDT,2026-08-12 03:00:00+00:00,SHORT,BEAR_TREND,67.0,67.0,True,63692.7,64262.25844243943,61984.0246726817,-1.0,SL,0.7193291670741319,1.3296265028685526,False,OOS,65-69
BTCUSDT,2026-08-12 16:00:00+00:00,SHORT,BEAR_TREND,58.0,58.0,False,63454.9,64476.540456398936,60389.9786308032,0.01360556927140102,TIME,0.16825880271608706,0.5244506486054563,False,OOS,55-59
BTCUSDT,2026-08-12 22:00:00+00:00,SHORT,BEAR_TREND,61.0,61.0,True,63465.7,64473.342533221235,60442.77240033628,-0.11482246549293014,TIME,0.6606509531429592,0.5210181018477619,False,OOS,60-64
BTCUSDT,2026-08-13 09:00:00+00:00,SHORT,BEAR_TREND,77.0,77.0,True,63590.8,64012.03488913904,62327.095332582896,1.7733573814998977,TIME,2.212542275177918,0.9253744408415695,False,OOS,75+
BTCUSDT,2026-08-13 16:00:00+00:00,SHORT,BEAR_TREND,60.0,60.0,False,63440.8,64015.694683308924,61716.11595007324,0.7493546426981155,TIME,1.6639569433728336,0.3005767926142762,False,OOS,60-64
BTCUSDT,2026-08-13 23:00:00+00:00,SHORT,BEAR_TREND,82.0,82.0,True,63450.0,64006.029550223655,61781.911349329035,0.9868180563052635,TIME,1.7369580440671248,0.2609573536903464,False,OOS,75+
BTCUSDT,2026-08-14 05:00:00+00:00,SHORT,BEAR_TREND,65.0,65.0,True,63308.3,63636.627412367176,62323.317762898485,0.5567613093346448,TIME,2.509994502312236,0.20436916770433952,False,OOS,65-69
BTCUSDT,2026-08-14 11:00:00+00:00,SHORT,BEAR_TREND,55.0,55.0,True,62827.5,63636.31186178678,60401.06441463966,-0.20820663983337476,TIME,0.4244497592327645,0.4794687347231748,False,OOS,55-59
BTCUSDT,2026-08-14 18:00:00+00:00,SHORT,BEAR_TREND,79.0,79.0,True,62974.1,63400.32163442788,61695.43509671636,-0.21561552154282293,TIME,0.47674726852557453,0.45962002905591576,False,OOS,75+
BTCUSDT,2026-08-15 06:00:00+00:00,SHORT,BEAR_TREND,68.0,68.0,True,63010.1,63232.65861299148,62342.424161025556,-0.026959190297567444,TIME,0.5387344861130626,0.5908555873550199,False,OOS,65-69
BTCUSDT,2026-08-15 12:00:00+00:00,SHORT,BEAR_TREND,73.0,73.0,True,62959.6,63184.33525032682,62285.39424901954,-0.1379400870798796,TIME,0.17220262483841736,0.8098418015657446,False,OOS,70-74
BTCUSDT,2026-08-16 00:00:00+00:00,SHORT,BEAR_TREND,69.0,69.0,True,63040.9,63151.30132411843,62709.69602764471,-1.0,SL,3.2590188829079576,2.9809425079627445,False,OOS,65-69
BTCUSDT,2026-08-16 06:00:00+00:00,SHORT,BEAR_TREND,69.0,69.0,True,63016.2,63150.287849229586,62613.93645231123,-1.0,SL,2.4991078753618567,4.33894646936897,False,OOS,65-69
BTCUSDT,2026-08-16 12:00:00+00:00,SHORT,BEAR_TREND,72.0,72.0,True,62990.5,63139.3934818443,62543.819554467096,-1.0,SL,2.0779955990520977,5.121110679629014,False,OOS,70-74
BTCUSDT,2026-08-16 21:00:00+00:00,SHORT,BEAR_TREND,57.0,57.0,False,63035.1,63378.68787446859,62004.33637659423,-1.0,SL,1.0303041122959107,4.556912849213875,False,OOS,55-59
BTCUSDT,2026-08-18 08:00:00+00:00,LONG,BULL_TREND,73.0,73.0,True,64130.4,63979.33634463129,64583.590966106145,-1.0,SL,6.13979582141163,1.0009025640943021,False,OOS,70-74
BTCUSDT,2026-08-18 14:00:00+00:00,LONG,BULL_TREND,73.0,73.0,True,64230.7,63979.51548917137,64984.25353248588,3.0,TP3R,4.70689851097797,0.3957250376310426,False,OOS,70-74
BTCUSDT,2026-08-18 20:00:00+00:00,LONG,BULL_TREND,57.0,57.0,True,64625.0,63956.40963886908,66630.77108339276,3.0,TP3R,8.712360121595276,0.738419260434603,False,OOS,55-59
BTCUSDT,2026-08-19 11:00:00+00:00,LONG,BULL_TREND,79.0,79.0,True,64473.2,64112.74005150856,65554.5798454743,3.0,TP3R,22.23353810469295,0.1331631994092137,False,OOS,75+
BTCUSDT,2026-08-19 19:00:00+00:00,LONG,BULL_TREND,53.0,53.0,True,68094.0,64093.2975529216,80096.10734123521,1.0888087923612169,TIME,1.2126120510518767,2.4995610478066895e-05,False,OOS,<55
BTCUSDT,2026-08-20 03:00:00+00:00,LONG,BULL_TREND,59.0,59.0,True,68977.6,65230.730411961216,80218.20876411637,1.4524925066443617,TIME,1.8121527425655632,0.012570493552901905,False,OOS,55-59
BTCUSDT,2026-08-20 09:00:00+00:00,LONG,BULL_TREND,54.0,54.0,True,71910.0,68463.22605148287,82250.3218455514,1.7308938993712324,TIME,2.218161131016218,0.2350023564349142,False,OOS,<55
BTCUSDT,2026-08-20 15:00:00+00:00,LONG,BULL_TREND,48.0,48.0,True,72211.3,68806.5090763484,82425.6727709548,1.6121988465925812,TIME,2.1570193778957294,0.08035735706983528,False,OOS,<55
BTCUSDT,2026-08-20 21:00:00+00:00,LONG,BULL_TREND,43.0,43.0,True,72662.6,70931.62365602344,77855.5290319297,3.0,TP3R,3.9820879262653333,0.11779479292685763,False,OOS,<55
BTCUSDT,2026-08-21 03:00:00+00:00,LONG,BULL_TREND,57.0,57.0,True,74419.9,71235.39645727396,83973.41062817808,1.2429566954137141,TIME,1.6126846558957755,0.043931494540036094,False,OOS,55-59
BTCUSDT,2026-08-21 12:00:00+00:00,LONG,BULL_TREND,59.0,59.0,True,76938.9,72770.87594403033,89442.972167909,0.0731041845988398,TIME,0.4541480506305849,0.16840113938274784,False,OOS,55-59
BTCUSDT,2026-08-21 18:00:00+00:00,LONG,BULL_TREND,51.0,51.0,True,77304.2,74926.4950119621,84437.31496411367,-0.021238967935073044,TIME,0.6424682656954002,0.3340195709709891,False,OOS,<55
BTCUSDT,2026-08-22 00:00:00+00:00,LONG,BULL_TREND,57.0,57.0,True,77888.6,76146.74392283852,83114.16823148447,-0.457730125039536,TIME,0.5414913507303242,0.7914545972400661,False,OOS,55-59
BTCUSDT,2026-08-22 07:00:00+00:00,LONG,BULL_TREND,62.0,62.0,True,77365.3,76419.58333165008,80202.45000504977,-1.0,SL,0.23823202819625033,1.8793155069382643,True,OOS,60-64
BTCUSDT,2026-08-22 17:00:00+00:00,LONG,BULL_TREND,68.0,68.0,True,77293.6,76445.20041037753,79838.79876886745,-1.0,SL,0.5634137567330739,2.0103734382509084,False,OOS,65-69
BTCUSDT,2026-08-23 01:00:00+00:00,LONG,BULL_TREND,77.0,77.0,True,77423.7,76721.57313262262,79530.08060213212,-1.0,SL,0.9028282913710307,2.6144847680545444,False,OOS,75+
BTCUSDT,2026-08-23 11:00:00+00:00,LONG,BULL_TREND,63.0,63.0,True,76880.9,75538.66095721783,80907.6171283465,0.6922015903174636,TIME,0.8766694772646243,0.17277101366334602,False,OOS,60-64
BTCUSDT,2026-08-23 17:00:00+00:00,LONG,BULL_TREND,66.0,66.0,True,77260.1,75538.68206393563,82424.35380819313,1.04785709629816,TIME,1.5770138925161494,0.35499804387837663,False,OOS,65-69
BTCUSDT,2026-08-23 23:00:00+00:00,LONG,BULL_TREND,72.0,72.0,True,77449.9,76594.44206415681,80016.27380752953,1.472077056318119,TIME,2.9515185892937525,0.9362237071429923,False,OOS,70-74
BTCUSDT,2026-08-24 06:00:00+00:00,LONG,BULL_TREND,72.0,72.0,True,77380.4,76601.08775676055,79718.33672971833,3.0,TP3R,4.991709079058786,0.741038017828962,False,OOS,70-74
BTCUSDT,2026-08-24 12:00:00+00:00,LONG,BULL_TREND,69.0,69.0,True,78127.0,76595.24293152215,82722.27120543354,0.6060360478195685,TIME,2.052218373716264,0.21348032708930118,False,OOS,65-69
BTCUSDT,2026-08-24 18:00:00+00:00,LONG,BULL_TREND,70.0,70.0,True,78973.1,76726.75366678604,85712.1389996419,0.14067287636269438,TIME,1.0227274245432063,0.38863107931845625,False,OOS,70-74
BTCUSDT,2026-08-25 00:00:00+00:00,LONG,BULL_TREND,64.0,64.0,True,78922.2,77651.88602674533,82733.141919764,-0.4708284822433308,TIME,1.848598102076628,0.877027273143786,False,OOS,60-64
BTCUSDT,2026-08-25 06:00:00+00:00,LONG,BULL_TREND,64.0,64.0,True,80812.8,78343.36549848471,88221.10350454588,-1.0,SL,0.04017114037206737,1.2167563052011519,True,OOS,60-64
BTCUSDT,2026-08-25 18:00:00+00:00,LONG,BULL_TREND,68.0,68.0,True,79289.2,78031.88267950188,83061.15196149434,-1.0,SL,0.01471386713472683,1.343495371025974,True,OOS,65-69
BTCUSDT,2026-08-26 03:00:00+00:00,LONG,BULL_TREND,72.0,72.0,True,79003.2,77745.42486696992,82776.52539909024,-1.0,SL,0.14072467752927564,1.1156207203902777,True,OOS,70-74
BTCUSDT,2026-08-27 04:00:00+00:00,LONG,BULL_TREND,75.0,76.0,True,78827.8,77646.08224469838,82372.95326590487,0.8416561361948299,TIME,2.261284463241345,0.22111878985291922,False,OOS,75+
BTCUSDT,2026-08-27 10:00:00+00:00,LONG,BULL_TREND,69.0,69.0,True,79899.9,78463.55333442197,84208.93999673406,-0.5005755346051204,TIME,1.1140068329925674,0.7212047236403912,False,OOS,65-69
BTCUSDT,2026-08-27 16:00:00+00:00,LONG,BULL_TREND,69.0,69.0,True,80377.6,78507.01921770186,85989.34234689444,-1.0,SL,0.6000275479260748,1.3779677543961706,False,OOS,65-69
BTCUSDT,2026-08-27 22:00:00+00:00,LONG,BULL_TREND,61.0,61.0,True,80207.2,78809.24173291108,84401.07480126676,-1.0,SL,0.9247772486743129,2.399284784791536,False,OOS,60-64
BTCUSDT,2026-08-28 06:00:00+00:00,LONG,BULL_TREND,62.0,62.0,True,79877.1,79467.72483130262,81105.22550609216,-1.0,SL,0.2293739512798986,7.386867184988886,True,OOS,60-64
BTCUSDT,2026-08-30 16:00:00+00:00,LONG,BULL_TREND,61.0,61.0,True,79085.0,77904.43472836341,82626.69581490976,-1.0,SL,0.2536073245530453,1.8108274496643673,True,OOS,60-64
BTCUSDT,2026-08-31 04:00:00+00:00,SHORT,BEAR_TREND,52.0,52.0,False,77563.1,79427.89826122634,71968.70521632102,-0.5290116472713018,TIME,0.07287651582785053,0.8930724757887715,False,OOS,<55
