hour_utc,symbol,bin,buy_usdt,sell_usdt,buy_count,sell_count
2026-09-03T06:00:00Z,SOLUSDT,R2,1252783.6583699987,1043504.8661500005,381,320
2026-09-03T06:00:00Z,SOLUSDT,W,0.0,459902.3527,0,2
2026-09-03T06:00:00Z,SUIUSDT,M,173505.02126,195572.99246000004,11,12
2026-09-03T06:00:00Z,SUIUSDT,MW,0.0,0.0,0,0
2026-09-03T06:00:00Z,SUIUSDT,R1,286029.16127,259847.2658599996,1243,1037
2026-09-03T06:00:00Z,SUIUSDT,R2,463491.3251000001,437231.0558199999,191,190
2026-09-03T06:00:00Z,SUIUSDT,W,0.0,0.0,0,0
2026-09-03T06:00:00Z,TAOUSDT,M,170419.46459000002,82880.27301,11,4
2026-09-03T06:00:00Z,TAOUSDT,MW,0.0,0.0,0,0
2026-09-03T06:00:00Z,TAOUSDT,R1,150288.64441999997,80934.53640999988,621,534
2026-09-03T06:00:00Z,TAOUSDT,R2,333964.3515199999,228618.304,139,92
2026-09-03T06:00:00Z,TAOUSDT,W,0.0,0.0,0,0
2026-09-03T06:00:00Z,UNIUSDT,M,10296.405069999999,62145.09753,1,4
2026-09-03T06:00:00Z,UNIUSDT,MW,0.0,0.0,0,0
2026-09-03T06:00:00Z,UNIUSDT,R1,562900.7718699983,225723.3124699999,3171,853
2026-09-03T06:00:00Z,UNIUSDT,R2,447526.44144,572756.28812,214,264
2026-09-03T06:00:00Z,UNIUSDT,W,0.0,0.0,0,0
2026-09-03T06:00:00Z,XLMUSDT,M,20267.820399999997,43306.1731,2,3
2026-09-03T06:00:00Z,XLMUSDT,MW,0.0,0.0,0,0
2026-09-03T06:00:00Z,XLMUSDT,R1,32551.690000000002,22476.486299999982,200,138
2026-09-03T06:00:00Z,XLMUSDT,R2,108660.97339999999,74832.1592,40,28
2026-09-03T06:00:00Z,XLMUSDT,W,0.0,0.0,0,0
2026-09-03T06:00:00Z,XRPUSDT,M,641185.27893,832516.706,33,52
2026-09-03T06:00:00Z,XRPUSDT,MW,0.0,0.0,0,0
2026-09-03T06:00:00Z,XRPUSDT,R1,656383.8059400007,298665.27273000026,2434,1759
2026-09-03T06:00:00Z,XRPUSDT,R2,1162510.47423,1245730.4244600004,376,414
2026-09-03T06:00:00Z,XRPUSDT,W,0.0,0.0,0,0
2026-09-03T06:00:00Z,ZECUSDT,M,327638.56507000007,211189.29710999998,23,11
2026-09-03T06:00:00Z,ZECUSDT,MW,0.0,0.0,0,0
2026-09-03T06:00:00Z,ZECUSDT,R1,3899350.4796799445,1249235.7272699985,13627,7871
2026-09-03T06:00:00Z,ZECUSDT,R2,1917116.060840001,541339.9543500004,1288,238
2026-09-03T06:00:00Z,ZECUSDT,W,0.0,0.0,0,0
2026-09-03T07:00:00Z,AAVEUSDT,M,16061.184,17862.692450000002,1,1
2026-09-03T07:00:00Z,AAVEUSDT,MW,0.0,0.0,0,0
2026-09-03T07:00:00Z,AAVEUSDT,R1,214597.98395999978,224634.50442999974,1767,1655
2026-09-03T07:00:00Z,AAVEUSDT,R2,70520.87372999999,78230.48004000001,33,41
2026-09-03T07:00:00Z,AAVEUSDT,W,0.0,0.0,0,0
2026-09-03T07:00:00Z,AVAXUSDT,M,0.0,100809.00038,0,8
2026-09-03T07:00:00Z,AVAXUSDT,MW,0.0,0.0,0,0
2026-09-03T07:00:00Z,AVAXUSDT,R1,468063.74231999967,231545.82936000012,3053,1229
2026-09-03T07:00:00Z,AVAXUSDT,R2,282683.28526999993,772592.6473900003,147,297
2026-09-03T07:00:00Z,AVAXUSDT,W,0.0,0.0,0,0
2026-09-03T07:00:00Z,CAKEUSDT,M,0.0,11030.31428,0,1
2026-09-03T07:00:00Z,CAKEUSDT,MW,0.0,0.0,0,0
2026-09-03T07:00:00Z,CAKEUSDT,R1,75725.90876000002,132949.8605199999,423,954
2026-09-03T07:00:00Z,CAKEUSDT,R2,102973.03338,85742.63785,55,48
2026-09-03T07:00:00Z,CAKEUSDT,W,0.0,0.0,0,0
2026-09-03T07:00:00Z,ENAUSDT,M,93149.533385,124852.630438,5,8
2026-09-03T07:00:00Z,ENAUSDT,MW,0.0,0.0,0,0
2026-09-03T07:00:00Z,ENAUSDT,R1,136928.58122600004,93960.61415899999,997,624
2026-09-03T07:00:00Z,ENAUSDT,R2,564936.4082890003,379094.389869,186,143
2026-09-03T07:00:00Z,ENAUSDT,W,0.0,0.0,0,0
2026-09-03T07:00:00Z,ETHUSDT,M,5929901.938763,6045253.365196001,304,292
2026-09-03T07:00:00Z,ETHUSDT,MW,0.0,0.0,0,0
2026-09-03T07:00:00Z,ETHUSDT,R1,2420866.1957390015,1607554.6388150153,17725,13737
2026-09-03T07:00:00Z,ETHUSDT,R2,12158940.169523073,5611456.393185008,5891,1785
2026-09-03T07:00:00Z,ETHUSDT,W,0.0,0.0,0,0
2026-09-03T07:00:00Z,HBARUSDT,M,0.0,0.0,0,0
2026-09-03T07:00:00Z,HBARUSDT,MW,0.0,0.0,0,0
2026-09-03T07:00:00Z,HBARUSDT,R1,131653.85596000004,82916.29189999992,767,535
2026-09-03T07:00:00Z,HBARUSDT,R2,61973.90248,16036.89281,33,5
2026-09-03T07:00:00Z,HBARUSDT,W,0.0,0.0,0,0
2026-09-03T07:00:00Z,LINKUSDT,M,45281.910050000006,172867.54099999997,4,6
2026-09-03T07:00:00Z,LINKUSDT,MW,0.0,0.0,0,0
2026-09-03T07:00:00Z,LINKUSDT,R1,240772.90218999932,263967.9584700005,1750,1536
2026-09-03T07:00:00Z,LINKUSDT,R2,497475.86040000006,259023.8508700001,188,161
2026-09-03T07:00:00Z,LINKUSDT,W,0.0,0.0,0,0
2026-09-03T07:00:00Z,MORPHOUSDT,M,0.0,0.0,0,0
2026-09-03T07:00:00Z,MORPHOUSDT,MW,0.0,0.0,0,0
2026-09-03T07:00:00Z,MORPHOUSDT,R1,42818.92310000003,61398.62682999995,288,388
2026-09-03T07:00:00Z,MORPHOUSDT,R2,25087.10331,18006.59645,11,7
2026-09-03T07:00:00Z,MORPHOUSDT,W,0.0,0.0,0,0
2026-09-03T07:00:00Z,NEARUSDT,M,56351.535899999995,194498.6756,4,11
2026-09-03T07:00:00Z,NEARUSDT,MW,0.0,0.0,0,0
2026-09-03T07:00:00Z,NEARUSDT,R1,161030.69560000012,100046.02600000003,729,402
2026-09-03T07:00:00Z,NEARUSDT,R2,323434.32320000004,271725.4563000001,135,113
2026-09-03T07:00:00Z,NEARUSDT,W,0.0,0.0,0,0
2026-09-03T07:00:00Z,ONDOUSDT,M,0.0,11348.241600000001,0,1
2026-09-03T07:00:00Z,ONDOUSDT,MW,0.0,0.0,0,0
2026-09-03T07:00:00Z,ONDOUSDT,R1,109674.76405000001,70358.03105000006,864,356
2026-09-03T07:00:00Z,ONDOUSDT,R2,69705.16222,113948.54392999999,39,52
2026-09-03T07:00:00Z,ONDOUSDT,W,0.0,0.0,0,0
2026-09-03T07:00:00Z,SEIUSDT,M,0.0,0.0,0,0
2026-09-03T07:00:00Z,SEIUSDT,MW,0.0,0.0,0,0
2026-09-03T07:00:00Z,SEIUSDT,R1,48467.635187999964,94771.561624,682,725
2026-09-03T07:00:00Z,SEIUSDT,R2,13191.280234999998,36599.692461,10,20
2026-09-03T07:00:00Z,SEIUSDT,W,0.0,0.0,0,0
2026-09-03T07:00:00Z,SOLUSDT,M,3439976.141919999,2649026.8783800006,171,148
2026-09-03T07:00:00Z,SOLUSDT,MW,0.0,0.0,0,0
2026-09-03T07:00:00Z,SOLUSDT,R1,451491.19750999985,380559.07070999936,2438,2082
2026-09-03T07:00:00Z,SOLUSDT,R2,2694311.505479998,1926099.4118000006,896,555
2026-09-03T07:00:00Z,SOLUSDT,W,0.0,169975.021,0,1
2026-09-03T07:00:00Z,SUIUSDT,M,256526.00171000004,271883.59455000004,16,17
2026-09-03T07:00:00Z,SUIUSDT,MW,0.0,0.0,0,0
2026-09-03T07:00:00Z,SUIUSDT,R1,749248.2346800003,551725.4604300008,3306,2987
2026-09-03T07:00:00Z,SUIUSDT,R2,1545877.9063699986,1047938.7461499998,677,453
2026-09-03T07:00:00Z,SUIUSDT,W,334927.978,0.0,1,0
2026-09-03T07:00:00Z,TAOUSDT,M,26062.304669999998,158914.09835000001,2,4
2026-09-03T07:00:00Z,TAOUSDT,MW,0.0,0.0,0,0
2026-09-03T07:00:00Z,TAOUSDT,R1,92861.08829,88642.74956999994,408,457
2026-09-03T07:00:00Z,TAOUSDT,R2,211471.01598999993,239156.07531000004,100,105
2026-09-03T07:00:00Z,TAOUSDT,W,0.0,0.0,0,0
2026-09-03T07:00:00Z,UNIUSDT,M,367119.40650999994,240563.64704000004,25,14
2026-09-03T07:00:00Z,UNIUSDT,MW,0.0,0.0,0,0
2026-09-03T07:00:00Z,UNIUSDT,R1,869492.4005100033,620680.6259000005,6522,2767
2026-09-03T07:00:00Z,UNIUSDT,R2,1461445.1696499996,1126112.758940001,606,505
2026-09-03T07:00:00Z,UNIUSDT,W,0.0,0.0,0,0
2026-09-03T07:00:00Z,XLMUSDT,M,47386.5158,56732.3176,4,4
2026-09-03T07:00:00Z,XLMUSDT,MW,0.0,0.0,0,0
2026-09-03T07:00:00Z,XLMUSDT,R1,56976.65460000002,50108.402,264,251
2026-09-03T07:00:00Z,XLMUSDT,R2,235130.26990000007,176780.64730000004,72,66
2026-09-03T07:00:00Z,XLMUSDT,W,0.0,0.0,0,0
2026-09-03T07:00:00Z,XRPUSDT,M,1870619.4242200002,1991426.3038300006,91,127
2026-09-03T07:00:00Z,XRPUSDT,MW,0.0,0.0,0,0
2026-09-03T07:00:00Z,XRPUSDT,R1,772444.0040299981,631191.4182399987,3426,3293
2026-09-03T07:00:00Z,XRPUSDT,R2,2783497.1327900016,3380106.2597100036,829,992
2026-09-03T07:00:00Z,XRPUSDT,W,102510.35298,0.0,1,0
2026-09-03T07:00:00Z,ZECUSDT,M,499924.6162899999,803173.86827,30,47
2026-09-03T07:00:00Z,ZECUSDT,MW,0.0,0.0,0,0
2026-09-03T07:00:00Z,ZECUSDT,R1,3651593.0819300013,2398285.7160600577,11709,28984
2026-09-03T07:00:00Z,ZECUSDT,R2,1534437.1383599972,1402276.8515899996,670,536
2026-09-03T07:00:00Z,ZECUSDT,W,0.0,0.0,0,0
2026-09-03T08:00:00Z,AAVEUSDT,M,15468.795720000002,37308.4799,1,1
2026-09-03T08:00:00Z,AAVEUSDT,MW,0.0,0.0,0,0
2026-09-03T08:00:00Z,AAVEUSDT,R1,354771.39978000027,287384.7360000001,3543,2448
2026-09-03T08:00:00Z,AAVEUSDT,R2,152005.87812000004,115739.72024000002,72,52
2026-09-03T08:00:00Z,AAVEUSDT,W,0.0,0.0,0,0
2026-09-03T08:00:00Z,AVAXUSDT,M,0.0,14859.85636,0,1
2026-09-03T08:00:00Z,AVAXUSDT,MW,0.0,0.0,0,0
2026-09-03T08:00:00Z,AVAXUSDT,R1,141668.28826000026,79958.18802000007,749,546
2026-09-03T08:00:00Z,AVAXUSDT,R2,147186.43217,166623.00525999992,71,79
2026-09-03T08:00:00Z,AVAXUSDT,W,0.0,0.0,0,0
2026-09-03T08:00:00Z,CAKEUSDT,M,154488.43307,63837.2755,5,4
2026-09-03T08:00:00Z,CAKEUSDT,MW,0.0,0.0,0,0
2026-09-03T08:00:00Z,CAKEUSDT,R1,350278.75540999905,695834.1118199978,2064,3495
2026-09-03T08:00:00Z,CAKEUSDT,R2,525400.5989500002,558922.2078900003,242,340
2026-09-03T08:00:00Z,CAKEUSDT,W,0.0,0.0,0,0
2026-09-03T08:00:00Z,ENAUSDT,M,29944.687500000004,175878.177536,1,10
2026-09-03T08:00:00Z,ENAUSDT,MW,0.0,0.0,0,0
2026-09-03T08:00:00Z,ENAUSDT,R1,134545.58723800033,69595.73471000005,1330,511
2026-09-03T08:00:00Z,ENAUSDT,R2,241691.01486700005,282118.376463,76,101
2026-09-03T08:00:00Z,ENAUSDT,W,0.0,107607.56336999999,0,1
2026-09-03T08:00:00Z,ETHUSDT,M,4913021.496892998,4233704.605504,217,176
2026-09-03T08:00:00Z,ETHUSDT,MW,0.0,0.0,0,0
2026-09-03T08:00:00Z,ETHUSDT,R1,2219262.070482989,1161873.1073149971,16738,9904
2026-09-03T08:00:00Z,ETHUSDT,R2,8161585.852614984,3762455.9123899993,3651,1166
2026-09-03T08:00:00Z,ETHUSDT,W,693360.719364,0.0,6,0
2026-09-03T08:00:00Z,HBARUSDT,M,56242.74615,68490.97527999998,2,2
2026-09-03T08:00:00Z,HBARUSDT,MW,0.0,0.0,0,0
2026-09-03T08:00:00Z,HBARUSDT,R1,143724.42656000017,161640.71917000005,756,1083
2026-09-03T08:00:00Z,HBARUSDT,R2,173800.26134,51736.776519999985,71,28
2026-09-03T08:00:00Z,HBARUSDT,W,0.0,0.0,0,0
2026-09-03T08:00:00Z,LINKUSDT,M,86327.7386,10751.90706,2,1
2026-09-03T08:00:00Z,LINKUSDT,MW,0.0,0.0,0,0
2026-09-03T08:00:00Z,LINKUSDT,R1,193779.7033599997,161368.77354000026,1480,1164
2026-09-03T08:00:00Z,LINKUSDT,R2,263578.2433000001,193870.79682999998,127,101
2026-09-03T08:00:00Z,LINKUSDT,W,0.0,0.0,0,0
2026-09-03T08:00:00Z,MORPHOUSDT,M,0.0,0.0,0,0
2026-09-03T08:00:00Z,MORPHOUSDT,MW,0.0,0.0,0,0
2026-09-03T08:00:00Z,MORPHOUSDT,R1,21516.675769999998,29374.076740000008,240,200
2026-09-03T08:00:00Z,MORPHOUSDT,R2,1258.21104,22238.34712,1,10
2026-09-03T08:00:00Z,MORPHOUSDT,W,0.0,0.0,0,0
2026-09-03T08:00:00Z,NEARUSDT,M,10231.7685,367213.61830000015,1,24
2026-09-03T08:00:00Z,NEARUSDT,MW,0.0,0.0,0,0
2026-09-03T08:00:00Z,NEARUSDT,R1,204924.7128999999,153227.22600000017,1116,750
2026-09-03T08:00:00Z,NEARUSDT,R2,290304.98560000013,556587.4346999998,130,191
2026-09-03T08:00:00Z,NEARUSDT,W,0.0,0.0,0,0
2026-09-03T08:00:00Z,ONDOUSDT,M,0.0,0.0,0,0
2026-09-03T08:00:00Z,ONDOUSDT,MW,0.0,0.0,0,0
2026-09-03T08:00:00Z,ONDOUSDT,R1,46994.36195999996,59638.22740999997,363,345
2026-09-03T08:00:00Z,ONDOUSDT,R2,62665.92855,74689.41019999998,28,33
2026-09-03T08:00:00Z,ONDOUSDT,W,0.0,0.0,0,0
2026-09-03T08:00:00Z,SEIUSDT,M,0.0,0.0,0,0
2026-09-03T08:00:00Z,SEIUSDT,MW,0.0,0.0,0,0
2026-09-03T08:00:00Z,SEIUSDT,R1,25885.177029999984,43432.21515099996,263,473
2026-09-03T08:00:00Z,SEIUSDT,R2,5855.081422000001,8106.511220999999,4,6
2026-09-03T08:00:00Z,SEIUSDT,W,0.0,0.0,0,0
2026-09-03T08:00:00Z,SOLUSDT,M,1240273.6438399998,1555269.33108,64,70
2026-09-03T08:00:00Z,SOLUSDT,MW,0.0,0.0,0,0
2026-09-03T08:00:00Z,SOLUSDT,R1,319762.05001,311058.69756,1877,1541
2026-09-03T08:00:00Z,SOLUSDT,R2,1924526.7272899991,1224079.9678799994,663,377
2026-09-03T08:00:00Z,SOLUSDT,W,0.0,0.0,0,0
2026-09-03T08:00:00Z,SUIUSDT,M,82709.63243,112914.77668000002,6,9
2026-09-03T08:00:00Z,SUIUSDT,MW,0.0,0.0,0,0
2026-09-03T08:00:00Z,SUIUSDT,R1,483722.77849999897,367801.30955000035,2623,1816
2026-09-03T08:00:00Z,SUIUSDT,R2,770321.8678499997,680483.8715299997,342,295
2026-09-03T08:00:00Z,SUIUSDT,W,0.0,0.0,0,0
2026-09-03T08:00:00Z,TAOUSDT,M,173254.14815000002,30980.7904,8,2
2026-09-03T08:00:00Z,TAOUSDT,MW,0.0,0.0,0,0
2026-09-03T08:00:00Z,TAOUSDT,R1,88330.21437000005,84062.53391000035,338,664
2026-09-03T08:00:00Z,TAOUSDT,R2,184333.89883999995,179830.05667,58,74
2026-09-03T08:00:00Z,TAOUSDT,W,0.0,0.0,0,0
2026-09-03T08:00:00Z,UNIUSDT,M,354968.24882,145952.74297999998,19,9
2026-09-03T08:00:00Z,UNIUSDT,MW,0.0,0.0,0,0
2026-09-03T08:00:00Z,UNIUSDT,R1,533509.6461700008,489108.08547999716,2684,8061
2026-09-03T08:00:00Z,UNIUSDT,R2,892489.4484200001,439609.45666999975,404,211
2026-09-03T08:00:00Z,UNIUSDT,W,0.0,0.0,0,0
2026-09-03T08:00:00Z,XLMUSDT,M,10200.6528,10670.608,1,1
2026-09-03T08:00:00Z,XLMUSDT,MW,0.0,0.0,0,0
2026-09-03T08:00:00Z,XLMUSDT,R1,62442.85269999999,43664.7604,294,218
2026-09-03T08:00:00Z,XLMUSDT,R2,114161.45749999999,82667.07569999999,51,30
2026-09-03T08:00:00Z,XLMUSDT,W,0.0,0.0,0,0
2026-09-03T08:00:00Z,XRPUSDT,M,471932.66780000005,605620.0099500002,30,42
2026-09-03T08:00:00Z,XRPUSDT,MW,0.0,0.0,0,0
2026-09-03T08:00:00Z,XRPUSDT,R1,542567.1435799996,416177.0304999995,2905,2459
2026-09-03T08:00:00Z,XRPUSDT,R2,1835343.27343,1763062.001810001,586,552
2026-09-03T08:00:00Z,XRPUSDT,W,0.0,0.0,0,0
2026-09-03T08:00:00Z,ZECUSDT,M,36095.0066,89712.75184000001,2,5
2026-09-03T08:00:00Z,ZECUSDT,MW,0.0,0.0,0,0
2026-09-03T08:00:00Z,ZECUSDT,R1,549540.4428599986,523633.81598999945,2678,5427
2026-09-03T08:00:00Z,ZECUSDT,R2,221091.25696000003,269282.48519000004,108,114
2026-09-03T08:00:00Z,ZECUSDT,W,0.0,0.0,0,0
2026-09-03T09:00:00Z,AAVEUSDT,M,25324.66871,36412.97574,2,2
2026-09-03T09:00:00Z,AAVEUSDT,MW,0.0,0.0,0,0
2026-09-03T09:00:00Z,AAVEUSDT,R1,212198.5105700004,234246.2238900004,2641,2161
2026-09-03T09:00:00Z,AAVEUSDT,R2,106159.40785000002,166404.09109000003,54,81
2026-09-03T09:00:00Z,AAVEUSDT,W,0.0,0.0,0,0
2026-09-03T09:00:00Z,AVAXUSDT,M,10274.81088,10341.1984,1,1
2026-09-03T09:00:00Z,AVAXUSDT,MW,0.0,0.0,0,0
2026-09-03T09:00:00Z,AVAXUSDT,R1,65329.35435000001,55513.41296000002,498,416
2026-09-03T09:00:00Z,AVAXUSDT,R2,102658.53912999998,104103.59323999999,42,42
2026-09-03T09:00:00Z,AVAXUSDT,W,0.0,0.0,0,0
2026-09-03T09:00:00Z,CAKEUSDT,M,21733.43778,71042.78987000001,1,4
2026-09-03T09:00:00Z,CAKEUSDT,MW,0.0,0.0,0,0
2026-09-03T09:00:00Z,CAKEUSDT,R1,275453.1028600001,430565.6380499989,1823,2205
2026-09-03T09:00:00Z,CAKEUSDT,R2,388336.76037000003,525564.4118599998,166,259
2026-09-03T09:00:00Z,CAKEUSDT,W,0.0,0.0,0,0
2026-09-03T09:00:00Z,ENAUSDT,M,82944.065688,51616.74464999999,6,3
2026-09-03T09:00:00Z,ENAUSDT,MW,0.0,0.0,0,0
2026-09-03T09:00:00Z,ENAUSDT,R1,72489.51630900003,65114.775807000005,563,330
2026-09-03T09:00:00Z,ENAUSDT,R2,213952.94368900007,294944.90648199985,72,85
2026-09-03T09:00:00Z,ENAUSDT,W,0.0,0.0,0,0
2026-09-03T09:00:00Z,ETHUSDT,M,4604107.556985003,3951980.258816001,232,167
2026-09-03T09:00:00Z,ETHUSDT,MW,0.0,0.0,0,0
2026-09-03T09:00:00Z,ETHUSDT,R1,1590088.9314330025,777918.2067209994,10997,6858
2026-09-03T09:00:00Z,ETHUSDT,R2,5827029.122619004,2309886.386669999,2561,793
2026-09-03T09:00:00Z,ETHUSDT,W,1017375.9677370001,1003831.314856,8,6
2026-09-03T09:00:00Z,HBARUSDT,M,0.0,0.0,0,0
2026-09-03T09:00:00Z,HBARUSDT,MW,0.0,0.0,0,0
2026-09-03T09:00:00Z,HBARUSDT,R1,67982.09312999994,100123.77543000002,394,641
2026-09-03T09:00:00Z,HBARUSDT,R2,17466.02546,41150.8364,14,25
2026-09-03T09:00:00Z,HBARUSDT,W,0.0,0.0,0,0
2026-09-03T09:00:00Z,LINKUSDT,M,11209.08602,10704.714709999998,1,1
2026-09-03T09:00:00Z,LINKUSDT,MW,0.0,0.0,0,0
2026-09-03T09:00:00Z,LINKUSDT,R1,146024.92922999986,123289.85548999978,1153,951
2026-09-03T09:00:00Z,LINKUSDT,R2,173525.30193000007,140297.39267000006,99,78
2026-09-03T09:00:00Z,LINKUSDT,W,0.0,0.0,0,0
2026-09-03T09:00:00Z,MORPHOUSDT,M,0.0,0.0,0,0
2026-09-03T09:00:00Z,MORPHOUSDT,MW,0.0,0.0,0,0
2026-09-03T09:00:00Z,MORPHOUSDT,R1,134622.32600999993,89794.87415000002,887,1308
2026-09-03T09:00:00Z,MORPHOUSDT,R2,88093.99976999997,42857.55727999999,49,21
2026-09-03T09:00:00Z,MORPHOUSDT,W,0.0,0.0,0,0
2026-09-03T09:00:00Z,NEARUSDT,M,51959.5475,555386.3889000001,4,34
2026-09-03T09:00:00Z,NEARUSDT,MW,0.0,0.0,0,0
2026-09-03T09:00:00Z,NEARUSDT,R1,167446.85279999988,117726.84100000004,889,615
2026-09-03T09:00:00Z,NEARUSDT,R2,340018.78410000034,534994.7335,156,169
2026-09-03T09:00:00Z,NEARUSDT,W,0.0,0.0,0,0
2026-09-03T09:00:00Z,ONDOUSDT,M,0.0,0.0,0,0
2026-09-03T09:00:00Z,ONDOUSDT,MW,0.0,0.0,0,0
2026-09-03T09:00:00Z,ONDOUSDT,R1,56628.82400999993,51576.16386000002,603,296
2026-09-03T09:00:00Z,ONDOUSDT,R2,66755.7534,93865.89315000002,36,41
2026-09-03T09:00:00Z,ONDOUSDT,W,0.0,0.0,0,0
2026-09-03T09:00:00Z,SEIUSDT,M,0.0,0.0,0,0
2026-09-03T09:00:00Z,SEIUSDT,MW,0.0,0.0,0,0
2026-09-03T09:00:00Z,SEIUSDT,R1,35733.317327000004,40369.415098000005,255,432
2026-09-03T09:00:00Z,SEIUSDT,R2,3674.717615,6652.796533,3,5
2026-09-03T09:00:00Z,SEIUSDT,W,0.0,0.0,0,0
2026-09-03T09:00:00Z,SOLUSDT,M,1559753.8275100002,1654369.3510199997,75,69
2026-09-03T09:00:00Z,SOLUSDT,MW,0.0,0.0,0,0
2026-09-03T09:00:00Z,SOLUSDT,R1,335613.44533999986,228406.9943199997,1946,1227
2026-09-03T09:00:00Z,SOLUSDT,R2,1489705.5187699993,864473.6930399991,527,294
2026-09-03T09:00:00Z,SOLUSDT,W,112305.29781,128294.63269999999,1,1
2026-09-03T09:00:00Z,SUIUSDT,M,368666.49623000005,333374.6783900001,18,18
2026-09-03T09:00:00Z,SUIUSDT,MW,0.0,0.0,0,0
2026-09-03T09:00:00Z,SUIUSDT,R1,413728.72078999906,307079.8439399993,2406,1500
2026-09-03T09:00:00Z,SUIUSDT,R2,592561.3529700001,912308.1353700001,259,349
2026-09-03T09:00:00Z,SUIUSDT,W,0.0,0.0,0,0
2026-09-03T09:00:00Z,TAOUSDT,M,52557.091539999994,151591.72286999997,3,6
2026-09-03T09:00:00Z,TAOUSDT,MW,0.0,0.0,0,0
2026-09-03T09:00:00Z,TAOUSDT,R1,45178.521669999966,63380.88477000002,297,399
2026-09-03T09:00:00Z,TAOUSDT,R2,78665.14752000001,115639.99711000003,32,53
2026-09-03T09:00:00Z,TAOUSDT,W,0.0,0.0,0,0
2026-09-03T09:00:00Z,UNIUSDT,M,683033.8875000002,656619.6612300001,41,30
2026-09-03T09:00:00Z,UNIUSDT,MW,0.0,0.0,0,0
2026-09-03T09:00:00Z,UNIUSDT,R1,1143606.332730001,1193216.4037099965,5568,9320
2026-09-03T09:00:00Z,UNIUSDT,R2,2617817.636219997,1679513.4211600018,1115,667
2026-09-03T09:00:00Z,UNIUSDT,W,0.0,0.0,0,0
2026-09-03T09:00:00Z,XLMUSDT,M,39779.159700000004,0.0,2,0
2026-09-03T09:00:00Z,XLMUSDT,MW,0.0,0.0,0,0
2026-09-03T09:00:00Z,XLMUSDT,R1,56515.03650000002,34226.789799999984,263,165
2026-09-03T09:00:00Z,XLMUSDT,R2,106203.97560000002,112101.88420000001,43,45
2026-09-03T09:00:00Z,XLMUSDT,W,0.0,0.0,0,0
2026-09-03T09:00:00Z,XRPUSDT,M,624417.43962,997164.72955,34,64
2026-09-03T09:00:00Z,XRPUSDT,MW,0.0,0.0,0,0
2026-09-03T09:00:00Z,XRPUSDT,R1,446400.5211099996,312701.98020999966,2569,1912
2026-09-03T09:00:00Z,XRPUSDT,R2,1329269.1374900017,1907120.9771400008,409,578
2026-09-03T09:00:00Z,XRPUSDT,W,409176.76846,0.0,3,0
2026-09-03T09:00:00Z,ZECUSDT,M,356833.73896,109565.09315999999,14,7
2026-09-03T09:00:00Z,ZECUSDT,MW,0.0,0.0,0,0
2026-09-03T09:00:00Z,ZECUSDT,R1,741309.3019199977,582301.5723799979,6134,7335
2026-09-03T09:00:00Z,ZECUSDT,R2,943694.2140599994,562602.50564,359,220
2026-09-03T09:00:00Z,ZECUSDT,W,0.0,0.0,0,0
2026-09-03T10:00:00Z,AAVEUSDT,M,0.0,0.0,0,0
2026-09-03T10:00:00Z,AAVEUSDT,MW,0.0,0.0,0,0
2026-09-03T10:00:00Z,AAVEUSDT,R1,163102.48707000006,136002.36143000002,2099,1622
2026-09-03T10:00:00Z,AAVEUSDT,R2,45885.912379999994,68068.82399,24,39
2026-09-03T10:00:00Z,AAVEUSDT,W,0.0,0.0,0,0
2026-09-03T10:00:00Z,AVAXUSDT,M,10343.787,29575.45896,1,1
2026-09-03T10:00:00Z,AVAXUSDT,MW,0.0,0.0,0,0
2026-09-03T10:00:00Z,AVAXUSDT,R1,55411.24650999994,46335.41557000001,489,348
2026-09-03T10:00:00Z,AVAXUSDT,R2,88692.33376000001,77372.72332000002,40,36
2026-09-03T10:00:00Z,AVAXUSDT,W,0.0,0.0,0,0
2026-09-03T10:00:00Z,CAKEUSDT,M,14828.337479999998,16794.357999999997,1,1
2026-09-03T10:00:00Z,CAKEUSDT,MW,0.0,0.0,0,0
2026-09-03T10:00:00Z,CAKEUSDT,R1,97177.98343999987,144169.07916000026,627,824
2026-09-03T10:00:00Z,CAKEUSDT,R2,137676.20525,108767.67556,62,54
2026-09-03T10:00:00Z,CAKEUSDT,W,0.0,0.0,0,0
2026-09-03T10:00:00Z,ENAUSDT,M,88153.627113,148008.037257,4,7
2026-09-03T10:00:00Z,ENAUSDT,MW,0.0,0.0,0,0
2026-09-03T10:00:00Z,ENAUSDT,R1,113114.11546499991,50059.53368699998,593,317
2026-09-03T10:00:00Z,ENAUSDT,R2,245630.8534890001,262061.88743299997,83,76
2026-09-03T10:00:00Z,ENAUSDT,W,0.0,0.0,0,0
2026-09-03T10:00:00Z,ETHUSDT,M,4328808.3712140005,2394886.0791250006,205,106
2026-09-03T10:00:00Z,ETHUSDT,MW,0.0,0.0,0,0
2026-09-03T10:00:00Z,ETHUSDT,R1,1556594.6952660012,1186618.727011,12008,8409
2026-09-03T10:00:00Z,ETHUSDT,R2,6417094.988635984,2342322.4893669975,2601,803
2026-09-03T10:00:00Z,ETHUSDT,W,532444.979208,575297.9338,3,4
2026-09-03T10:00:00Z,HBARUSDT,M,0.0,10679.88974,0,1
2026-09-03T10:00:00Z,HBARUSDT,MW,0.0,0.0,0,0
2026-09-03T10:00:00Z,HBARUSDT,R1,66390.42683000004,69333.37053000006,528,450
